amenity,lat,lon,name,tags,timestamp
charging_station,49.0364862,-122.3136344,,{'capacity': '4'},2016-07-02T19:29:52.000-07:00
charging_station,49.1764283,-123.07144650000001,ChargePoint,"{'brand:wikidata': 'Q5176149', 'access': 'permit', 'brand:wikipedia': 'en:ChargePoint', 'fee': 'yes', 'brand': 'ChargePoint', 'capacity': '2'}",2019-11-02T19:03:40.000-07:00
charging_station,49.1749071,-123.0721936,ChargePoint,"{'brand:wikidata': 'Q5176149', 'access': 'permit', 'brand:wikipedia': 'en:ChargePoint', 'fee': 'yes', 'brand': 'ChargePoint', 'capacity': '2'}",2019-11-02T19:03:40.000-07:00
charging_station,49.1331473,-123.09490929999998,,"{'operator': 'Chargepoint', 'capacity': '2'}",2019-09-01T21:58:26.000-07:00
charging_station,49.1152402,-122.67540790000001,,{},2014-08-08T21:02:43.000-07:00
charging_station,49.14646079999999,-123.0087301,,"{'access': 'yes', 'authentication:none': 'yes', 'fee': 'no', 'capacity': '2', 'voltage': '230'}",2020-05-19T04:11:53.000-07:00
charging_station,49.1095463,-122.68189450000001,,{'access': 'private'},2019-12-01T06:04:04.000-08:00
charging_station,49.2588778,-123.2224137,,"{'parking:fee': 'no', 'fee': 'yes'}",2018-05-13T22:04:34.000-07:00
charging_station,49.0366844,-122.31334629999999,,{'capacity': '4'},2016-07-02T19:29:52.000-07:00
charging_station,49.0515295,-122.3148725,GE,"{'source': 'http://www.newswire.ca/news-releases/td-launches-courtesy-electric-vehicle-charging-initiative-in-bc-561820261.html', 'operator': 'TD Canada Trust', 'fee': 'no', 'capacity': '2'}",2016-07-02T14:30:46.000-07:00
charging_station,49.1434169,-122.00168290000002,Chilliwack Visitor Centre Charging Station,"{'operator': 'City of Chilliwack', 'source': 'http://www.waymarking.com/waymarks/WMMKT1_Chilliwack_Visitor_Centre_Charging_Station_Chilliwack_British_Columbia_Canada'}",2016-01-22T23:35:56.000-08:00
charging_station,49.1623,-123.1358,,{'socket:type1': '2'},2017-01-20T07:42:17.000-08:00
charging_station,49.0376956,-123.08874420000001,,"{'socket:type1': '2', 'operator': 'Flo', 'capacity': '2'}",2020-04-27T23:54:08.000-07:00
