amenity,lat,lon,name,tags,timestamp
clinic,49.043905200000005,-122.29403390000002,Abby Laser Medical Centre,"{'healthcare:speciality': 'cosmetic', 'website': 'https://www.abbymedicallaser.com/', 'addr:street': 'McCallum Road', 'addr:unit': 'D', 'healthcare': 'clinic'}",2019-02-18T15:13:33.000-08:00
clinic,49.281653000000006,-123.107188,Pacific Oak Clinic,"{'addr:housenumber': '418', 'addr:street': 'Abbott Street', 'healthcare': 'clinic'}",2019-08-29T17:37:11.000-07:00
clinic,49.1983539,-122.7797957,Fraser Heights Medical Clinic,"{'addr:housenumber': '15966', 'website': 'https://www.denninghealth.ca/', 'phone': '+1-604-582-8820', 'opening_hours': 'Mo,We 07:30-19:00; Tu,Th 07:30-21:00; Fr 07:30-15:00; Sa 09:00-15:00; Su 09:00-16:00', 'emergency': 'no', 'addr:street': '108 Avenue', 'addr:unit': '106', 'operator': 'Denning Health Group'}",2019-02-18T01:16:41.000-08:00
clinic,49.05441810000001,-122.3171254,Abbotsford Central Medical & Dental Clinic,"{'indoor': 'room', 'internet_access': 'wlan', 'level': '1', 'internet_access:fee': 'no', 'healthcare': 'clinic'}",2019-10-29T06:54:39.000-07:00
clinic,49.0379687,-122.27724409999999,Abbotsford Public Health Unit,"{'office': 'administrative', 'entrance': 'yes', 'addr:unit': '104'}",2015-12-14T04:20:38.000-08:00
clinic,49.2518042,-123.00010870000001,BCIT First Aid,{'healthcare': 'clinic'},2019-09-03T20:14:18.000-07:00
clinic,49.2488066,-123.00038899999998,BCIT Student Health Services,{'note': 'first aid'},2017-08-15T19:32:18.000-07:00
clinic,49.1850342,-122.7990029,Surrey Hearing Care Inc,"{'addr:housenumber': '105', 'shop': 'hearing_aids'}",2019-02-24T16:44:28.000-08:00
clinic,49.244736700000004,-123.0646582,Pacific Medical Clinic,"{'addr:housenumber': '2032', 'addr:street': 'Kingsway', 'operator': '2032', 'healthcare': 'clinic'}",2020-02-08T19:37:29.000-08:00
clinic,49.132535100000005,-123.09311090000001,Ironwood Chiropractic,{},2018-02-21T09:01:47.000-08:00
clinic,49.0544158,-122.3213143,LifeLink Counseling Group,"{'website': 'http://LifeLinkCounseling.com', 'office': 'therapist'}",2015-12-21T13:43:35.000-08:00
clinic,49.0544545,-122.3213192,Abilities Neurological Rehabilitation,{'healthcare': 'clinic'},2015-12-21T13:43:36.000-08:00
