amenity,lat,lon,name,tags,timestamp
ferry_terminal,49.375736200000006,-123.2721023,Horseshoe Bay Berth 1,"{'public_transport': 'stop_position', 'operator': 'BC Ferries', 'ferry': 'yes', 'network': 'BC Ferries'}",2019-05-13T00:46:30.000-07:00
ferry_terminal,49.433784100000004,-123.4720085,Langdale Berth 1,"{'public_transport': 'stop_position', 'operator': 'BC Ferries', 'ferry': 'yes'}",2020-03-27T18:17:35.000-07:00
ferry_terminal,49.3946781,-123.4838815,,{},2019-04-05T12:03:08.000-07:00
ferry_terminal,49.395583200000004,-123.43312590000001,,{},2019-04-05T12:01:37.000-07:00
ferry_terminal,49.3794889,-123.3313409,Snug Cove,"{'website': 'http://www.bcferries.com', 'phone': '+1-888-223-3779', 'ferry': 'yes', 'public_transport': 'stop_position', 'operator': 'BC Ferries', 'network': 'BC Ferries'}",2020-03-25T06:12:47.000-07:00
ferry_terminal,49.3756821,-123.2718149,Horseshoe Bay,"{'ferry': 'yes', 'public_transport': 'station'}",2018-01-30T04:20:41.000-08:00
ferry_terminal,49.278711200000004,-123.14701550000001,Maritime Museum Dock (False Creek Ferries),"{'website': 'https://granvilleislandferries.bc.ca/', 'public_transport': 'stop_position', 'operator': 'False Creek Ferries', 'ferry': 'yes'}",2020-03-27T17:40:40.000-07:00
ferry_terminal,49.2717105,-123.11795120000001,Yaletown Dock,"{'public_transport': 'stop_position', 'operator': 'Aquabus & False Creek Ferries', 'ferry': 'yes'}",2020-03-27T17:40:40.000-07:00
ferry_terminal,49.2742391,-123.1343703,Hornby Terminal (Aquabus),"{'public_transport': 'stop_position', 'operator': 'Aquabus', 'ferry': 'yes'}",2020-03-27T17:40:40.000-07:00
ferry_terminal,49.3762688,-123.2710213,Horseshoe Bay Berth 3,"{'public_transport': 'stop_position', 'operator': 'BC Ferries', 'ferry': 'yes', 'network': 'BC Ferries'}",2019-05-13T00:46:30.000-07:00
ferry_terminal,49.29030529999999,-123.1163467,V2V Vacations Vancouver Dock,"{'description': 'Daily trips to Downtown Victoria', 'website': 'www.V2Vvacations.com', 'public_transport': 'station', 'operator': 'V2V Vacations', 'ferry': 'yes'}",2019-08-29T17:32:53.000-07:00
ferry_terminal,49.199459000000004,-122.91181370000001,,"{'ferry': 'yes', 'public_transport': 'platform'}",2018-06-14T05:36:12.000-07:00
ferry_terminal,49.276568299999994,-123.13672679999999,Aquatic Centre Dock (False Creek Ferries),"{'website': 'https://granvilleislandferries.bc.ca/', 'public_transport': 'stop_position', 'operator': 'False Creek Ferries', 'ferry': 'yes'}",2020-03-27T17:40:40.000-07:00
ferry_terminal,49.2710109,-123.1155125,Spyglass Dock,"{'public_transport': 'stop_position', 'operator': 'Aquabus & False Creek Ferries', 'ferry': 'yes'}",2020-03-27T17:40:40.000-07:00
ferry_terminal,49.193604799999996,-122.9219632,,{},2018-06-14T05:36:12.000-07:00
