address,amenity,city,lat,lon,name,tags,timestamp
"{'amenity': 'Petro Canada (Truck Stop)', 'road': 'Yale Road', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 4J1', 'country': 'Canada', 'country_code': 'ca'}",atm,Chilliwack,49.1294221,-122.07801370000001,,{'operator': 'CIBC'},2017-01-28T03:39:20.000-08:00
"{'tourism': 'Chilliwack Visitor Centre', 'house_number': '44150', 'road': 'Luckakuck Way', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 4A7', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Chilliwack,49.1434169,-122.00168290000002,Chilliwack Visitor Centre Charging Station,"{'operator': 'City of Chilliwack', 'source': 'http://www.waymarking.com/waymarks/WMMKT1_Chilliwack_Visitor_Centre_Charging_Station_Chilliwack_British_Columbia_Canada'}",2016-01-22T23:35:56.000-08:00
"{'shop': 'Pick-A-Part', 'road': 'Industrial Way', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 4A7', 'country': 'Canada', 'country_code': 'ca'}",recycling,Chilliwack,49.14515,-122.0145756,Pick-A-Part,"{'recycling_type': 'centre', 'shop': 'car_parts', 'recycling:cars': 'yes'}",2019-02-24T18:40:19.000-08:00
"{'leisure': 'Great Blue Heron Nature Reserve', 'road': 'Vedder South Dyke Trail', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",theatre,Chilliwack,49.0962045,-122.04425810000001,,{},2016-08-14T02:27:45.000-07:00
"{'leisure': 'Great Blue Heron Nature Reserve', 'road': 'Vedder South Dyke Trail', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",clock,Chilliwack,49.0961547,-122.0447308,,{'display': 'sundial'},2018-03-13T17:04:58.000-07:00
"{'building': 'Chilliwack Heritage Park', 'road': 'Luckakuck Way', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 4H1', 'country': 'Canada', 'country_code': 'ca'}",events_venue,Chilliwack,49.14182879999999,-122.003803,Chilliwack Heritage Park,"{'addr:housenumber': '44140', 'addr:street': 'Luckakuck Way', 'addr:postcode': 'V2R 4A7', 'addr:city': 'Chilliwack'}",2019-10-27T17:08:25.000-07:00
"{'tourism': 'Trans Canada Trail Pavillion', 'road': 'Vedder Rotary Trail North', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 3M6', 'country': 'Canada', 'country_code': 'ca'}",shelter,Chilliwack,49.0996293,-122.00533020000002,Trans Canada Trail Pavillion,{'tourism': 'information'},2013-01-20T03:38:19.000-08:00
"{'road': 'Vedder Rotary Trail South', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",shelter,Chilliwack,49.0971546,-122.01565690000001,,{'shelter_type': 'picnic_shelter'},2018-07-28T22:13:53.000-07:00
"{'road': 'Vedder Rotary Trail South', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",shelter,Chilliwack,49.09800900000001,-122.01564350000001,,{'shelter_type': 'picnic_shelter'},2018-07-28T22:13:53.000-07:00
"{'leisure': 'Great Blue Heron Nature Reserve', 'road': 'Vedder South Dyke Trail', 'suburb': 'Yarrow', 'city': 'Chilliwack', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2R 5E0', 'country': 'Canada', 'country_code': 'ca'}",waste_disposal,Chilliwack,49.096478499999996,-122.04411599999999,,{},2018-03-13T17:05:03.000-07:00
