address,amenity,city,lat,lon,name,tags,timestamp
"{'building': 'Arbutus House', 'road': 'Lower Mall', 'residential': 'Marine Drive Residence', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z2', 'country': 'Canada', 'country_code': 'ca'}",recycling,Electoral Area A,49.2631121,-123.25594939999999,,"{'recycling:clothes': 'yes', 'colour': 'white', 'level': '0', 'recycling:shoes': 'yes', 'recycling:books': 'yes', 'operator': 'Developmental Disabilities Association'}",2018-12-28T08:10:13.000-08:00
"{'amenity': 'E-Waste Drop-off', 'road': 'Lower Mall', 'residential': 'Marine Drive Residence', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z2', 'country': 'Canada', 'country_code': 'ca'}",recycling,Electoral Area A,49.26082279999999,-123.25381029999998,E-Waste Drop-off,"{'indoor': 'no', 'recycling_type': 'container', 'recycling:electrical_items': 'yes', 'operator': 'UBC Waste Management', 'covered': 'yes'}",2019-09-15T05:38:01.000-07:00
"{'building': 'Chan Centre for the Performing Arts', 'house_number': '6265', 'road': 'Crescent Road', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z2', 'country': 'Canada', 'country_code': 'ca'}",recycling,Electoral Area A,49.2703091,-123.25472979999999,,"{'recycling:paper': 'yes', 'source': 'survey/bing'}",2011-04-06T23:47:16.000-07:00
"{'building': 'Berwick Memorial Centre', 'road': 'Osoyoos Crescent', 'residential': 'Child Care Services', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 2G3', 'country': 'Canada', 'country_code': 'ca'}",recycling,Electoral Area A,49.2609152,-123.2387777,,{'recycling:clothes': 'yes'},2011-03-01T19:04:34.000-08:00
"{'building': 'Technology Enterprise Facility', 'road': 'East Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1L9', 'country': 'Canada', 'country_code': 'ca'}",school,Electoral Area A,49.2613559,-123.24636570000001,Eaton Arrowsmith School,"{'addr:housenumber': '6190', 'website': 'http://www.eatonarrowsmith.com/current-studentsfamilies/eas-vancouver/', 'addr:street': 'Agronomy Road', 'addr:postcode': 'V6T 1Z3', 'addr:city': 'Vancouver'}",2020-04-18T23:02:43.000-07:00
"{'building': 'MBA House', 'road': 'Wesbrook Mall', 'neighbourhood': 'Wesbrook Village', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A8', 'country': 'Canada', 'country_code': 'ca'}",school,Electoral Area A,49.253706799999996,-123.23522790000001,Mozart School of Music,"{'addr:housenumber': '3396', 'website': 'http://msmvan.com/', 'addr:street': 'Shrum Lane', 'entrance': 'yes', 'addr:postcode': 'V6S 0B9', 'addr:city': 'Vancouver'}",2014-11-07T06:05:27.000-08:00
"{'amenity': 'Computer Science Student Society', 'house_number': '2366', 'road': 'Main Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z1', 'country': 'Canada', 'country_code': 'ca'}",social_facility,Electoral Area A,49.2607737,-123.24897050000001,Computer Science Student Society,{'social_facility': 'yes'},2019-03-09T20:03:28.000-08:00
"{'amenity': 'The Norm Theatre', 'house_number': '6138', 'road': 'Student Union Boulevard', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z1', 'country': 'Canada', 'country_code': 'ca'}",theatre,Electoral Area A,49.2672532,-123.25030179999999,The Norm Theatre,{},2018-08-23T01:58:42.000-07:00
"{'amenity': 'Auditorium', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",theatre,Electoral Area A,49.2477176,-123.23026999999999,Auditorium,{},2018-03-20T21:38:27.000-07:00
"{'road': 'Northwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,Electoral Area A,49.25956970000001,-123.255728,,{'vending': 'parking_tickets'},2019-09-21T04:03:35.000-07:00
"{'amenity': 'TRIUMF', 'road': 'Long Trail', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",ATLAS_clean_room,Electoral Area A,49.2473434,-123.228675,,{},2018-03-20T21:38:26.000-07:00
"{'amenity': 'Barnston Island', 'road': 'Dyke Road', 'city': 'Electoral Area A', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V1M 2R6', 'country': 'Canada', 'country_code': 'ca'}",ferry_terminal,Electoral Area A,49.1922685,-122.72346040000001,Branston Island,"{'public_transport': 'station', 'operator': 'Province of British Columbia', 'ferry': 'yes'}",2020-05-19T06:56:35.000-07:00
"{'building': 'Public Safety Building', 'house_number': '2990', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 2B7', 'country': 'Canada', 'country_code': 'ca'}",fire_station,Electoral Area A,49.2587638,-123.23822279999999,Firehall No. 10,"{'addr:housenumber': '2992', 'fixme': 'Needs a survey to confirm exact location on the building.', 'phone': '+1-604-665-6010', 'addr:street': 'Wesbrook Mall', 'addr:postcode': 'V6T 2B7', 'operator': 'Vancouver Fire and Rescue Services'}",2018-10-26T20:31:02.000-07:00
"{'amenity': ""McDonald's"", 'road': 'University Boulevard', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1K6', 'country': 'Canada', 'country_code': 'ca'}",food_court,Electoral Area A,49.2665882,-123.24272179999998,,{},2011-04-11T20:55:49.000-07:00
"{'amenity': 'Open Kitchen', 'house_number': '2362', 'road': 'Agronomy Road', 'residential': 'Thunderbird Residence', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1L9', 'country': 'Canada', 'country_code': 'ca'}",food_court,Electoral Area A,49.260628999999994,-123.2514649,Open Kitchen,"{'internet_access': 'wlan', 'takeaway': 'yes', 'internet_access:fee': 'no', 'smoking': 'no'}",2019-03-25T23:28:37.000-07:00
"{'amenity': 'University of British Columbia', 'road': 'Engineering Lane', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1L9', 'country': 'Canada', 'country_code': 'ca'}",fountain,Electoral Area A,49.2544107,-123.2472686,,{},2020-05-20T01:51:05.000-07:00
"{'building': 'The Bristol', 'house_number': '5735', 'road': 'Hampton Place', 'residential': 'Sandringham', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 2B7', 'country': 'Canada', 'country_code': 'ca'}",fountain,Electoral Area A,49.258851299999996,-123.2349676,,{},2011-02-07T22:46:36.000-08:00
"{'building': 'Village Square', 'road': 'Webber Lane', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B0', 'country': 'Canada', 'country_code': 'ca'}",fountain,Electoral Area A,49.2541793,-123.23626100000001,,{'man_made': 'water_works'},2011-04-06T05:55:49.000-07:00
"{'tourism': 'Glenn Lewis, Toy Boat', 'road': 'Northwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z2', 'country': 'Canada', 'country_code': 'ca'}",fountain,Electoral Area A,49.2690869,-123.25734540000002,,{},2016-06-17T23:34:44.000-07:00
"{'amenity': 'Hummingbird Childcare', 'road': 'Agronomy Road', 'residential': 'Thunderbird Residence', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1L9', 'country': 'Canada', 'country_code': 'ca'}",kindergarten,Electoral Area A,49.260306899999996,-123.2505133,Hummingbird Childcare,"{'preschool': 'yes', 'addr:street': 'Agronomy Road'}",2020-05-04T15:42:07.000-07:00
"{'residential': 'Liberta', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 2E5', 'country': 'Canada', 'country_code': 'ca'}",letter_box,Electoral Area A,49.262285399999996,-123.2347346,,{},2020-06-20T17:38:20.000-07:00
"{'amenity': 'Reception', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",lobby,Electoral Area A,49.2476616,-123.23084320000001,Reception,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'UBC Farm Market', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B5', 'country': 'Canada', 'country_code': 'ca'}",marketplace,Electoral Area A,49.250765,-123.2379433,UBC Farm Market,{},2011-04-06T19:00:18.000-07:00
"{'amenity': 'Huckleberry Daycare', 'road': 'Thunderbird Boulevard', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T0B8', 'country': 'Canada', 'country_code': 'ca'}",nursery,Electoral Area A,49.2609836,-123.23944350000001,Huckleberry Daycare,{},2010-04-22T08:15:45.000-07:00
"{'amenity': 'University of British Columbia', 'road': 'Engineering Lane', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1L9', 'country': 'Canada', 'country_code': 'ca'}",parking_space,Electoral Area A,49.257157,-123.2513774,,{'parking': 'disabled'},2019-08-16T02:32:05.000-07:00
"{'building': 'Public Safety Building', 'house_number': '2990', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 2B7', 'country': 'Canada', 'country_code': 'ca'}",police,Electoral Area A,49.2589743,-123.23839699999999,University RCMP,{'phone': '+1-604-224-1322'},2018-06-20T15:09:45.000-07:00
"{'amenity': 'Identification and Characterisation of beneficial plant root-associated microbes', 'road': 'Southwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.250127299999996,-123.2400252,Identification and Characterisation of beneficial plant root-associated microbes,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/identification-and-characterization-of-beneficial-plant-root-associated-microbes/', 'operator': 'Cara Haney, Department of Microbiology and Immunology, Michael Smith Laboratories (PI)'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Passive open top chambers (OTC): cost-effective methods for climate change research', 'road': 'Southwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.2512016,-123.24143400000001,Passive open top chambers (OTC): cost-effective methods for climate change research,"{'operator': 'Laura Super (PhD student) and Rob Guy (supervisor), Faculty of Forestry'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Click beetle monitoring', 'road': 'Southwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.24860620000001,-123.2359865,Click beetle monitoring,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/click-beetle-pest-surveys/', 'operator': 'Juli Carillo, Faculty of Land and Food Systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Ecological Pest Management for Spotted Wing Drosophila (SWD)', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B5', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.249837400000004,-123.23764750000001,Ecological Pest Management for Spotted Wing Drosophila (SWD),"{'website': 'https://ubcfarm.ubc.ca/csfs-research/ecological-pest-management-2/', 'operator': 'Juli Carrillo, Faculty of Land and Food Systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Greenhouse Gas Mitigation in Organic Blueberries', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.2494042,-123.23599479999999,Greenhouse Gas Mitigation in Organic Blueberries,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/ghg-mitigation-in-organic-blueberries/', 'operator': 'Andrew Black and Sean Smukler, Faculty of Land and Food systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Too much water or too little: Climate resilient vegetable farming', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B5', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.2508427,-123.2391696,Too much water or too little: Climate resilient vegetable farming,"{'website': 'https://ubcfarm.ubc.ca/too-much-water-or-too-little-climate-resilient-vegetable-farming-2/', 'operator': 'Sean Smukler, Faculty of Land and Food systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Participatory Variety Trial And Breeding For Canadian Organic Farmers (CANOVI)', 'road': 'Southwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.249342,-123.23850130000001,Participatory Variety Trial And Breeding For Canadian Organic Farmers (CANOVI),"{'website': 'https://ubcfarm.ubc.ca/canovi/', 'operator': 'Alex Lyon and Hannah Wittman, Faculty of Land and Food Systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Truffle Establishment in BC', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.2497052,-123.2368922,Truffle Establishment in BC,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/truffle-establishment-in-british-columbia/', 'operator': 'Shannon Berch, Adjunct Professor, Faculty of Land and Food Systems'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Honey Bee Pathogen Response Project- BeeCSI', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B7', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.2501437,-123.23593970000002,Honey Bee Pathogen Response Project- BeeCSI,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/honey-bees-pathogen-response/', 'operator': 'Leonard Foster, Faculty of Medicine (Department of Biochemistry and Molecular Biology)'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'Organic Vegetables Nutrient Management Project', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B5', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.250993,-123.2395925,Organic Vegetables Nutrient Management Project,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/organic-vegetable-nutrient-management/', 'operator': 'Sean Smukler- Faculty of Land and Food Systems'}",2020-05-07T19:49:06.000-07:00
"{'amenity': 'Indigenous Land Based Pedagogies and Food Sovereignty in Urban Contexts', 'road': 'Ross Drive', 'neighbourhood': 'Wesbrook Village', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B5', 'country': 'Canada', 'country_code': 'ca'}",research_institute,Electoral Area A,49.250572399999996,-123.23993999999999,Indigenous Land Based Pedagogies and Food Sovereignty in Urban Contexts,"{'website': 'https://ubcfarm.ubc.ca/csfs-research/indigenous-land-based-pedagogies-and-food-sovereignty-in-urban-contexts/', 'operator': 'Eduardo Jovel, Faculty of Land and Food Systems.'}",2020-05-07T19:30:04.000-07:00
"{'amenity': 'TRIUMF', 'road': 'Long Trail', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",safety,Electoral Area A,49.2476923,-123.22940320000001,Radiation Protection Group,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'TITAN', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.247891100000004,-123.2297605,TITAN,{},2018-03-20T21:38:27.000-07:00
"{'building': 'TRIUMF ISAC2 Building', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.2483521,-123.22898789999999,TIGRESS,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'GRIFFIN', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.2478152,-123.2296608,GRIFFIN,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'DRAGON', 'house_number': '4004', 'road': 'Wesbrook Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.2479237,-123.2295057,DRAGON,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'TRIUMF', 'road': 'Long Trail', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.2473326,-123.2290405,UCN,{},2018-03-20T21:38:27.000-07:00
"{'amenity': 'TRIUMF', 'road': 'Long Trail', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0A9', 'country': 'Canada', 'country_code': 'ca'}",science,Electoral Area A,49.2472336,-123.22942009999998,500MeV Cyclotron,{},2018-03-20T21:38:26.000-07:00
"{'road': 'Northwest Marine Drive', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T', 'country': 'Canada', 'country_code': 'ca'}",smoking_area,Electoral Area A,49.2593096,-123.2557098,,"{'bin': 'yes', 'shelter': 'no'}",2019-09-21T04:03:35.000-07:00
"{'building': 'Robert H. Lee Alumni Centre', 'house_number': '6163', 'road': 'University Boulevard', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z1', 'country': 'Canada', 'country_code': 'ca'}",telephone,Electoral Area A,49.2658554,-123.24953390000002,,{},2015-04-30T05:57:27.000-07:00
"{'building': 'Continuing Studies Building', 'road': 'West Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z2', 'country': 'Canada', 'country_code': 'ca'}",telephone,Electoral Area A,49.2633706,-123.25459109999998,,{},2010-05-11T04:06:28.000-07:00
