address,amenity,city,lat,lon,name,tags,timestamp
"{'shop': 'West Oaks Mall', 'house_number': '32700', 'road': 'South Fraser Way', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4M5', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.05004260000001,-122.31917649999998,,{'brand': 'RBC Royal Bank'},2016-11-06T19:52:50.000-08:00
"{'shop': 'Sevenoaks Shopping Centre', 'house_number': '32900', 'road': 'South Fraser Way', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5A1', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.0493349,-122.31166090000002,,{'level': '0'},2016-12-11T18:15:25.000-08:00
"{'shop': 'Sevenoaks Shopping Centre', 'house_number': '32900', 'road': 'South Fraser Way', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5A1', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.048428,-122.31191609999999,,{'level': '0'},2016-10-08T07:09:24.000-07:00
"{'leisure': 'Centre Ice Multiplex', 'house_number': '3600', 'road': 'Townline Road', 'suburb': 'East Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5W8', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.068648700000004,-122.35848870000001,,"{'level': '1', 'operator': 'DCBank'}",2017-01-04T05:14:28.000-08:00
"{'shop': 'High Street Shopping Centre', 'house_number': '3122', 'road': 'Mount Lehman Road', 'suburb': 'West Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 0C5', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.0580284,-122.3766899,,{},2018-05-18T20:52:35.000-07:00
"{'shop': 'Clearbrook Plaza', 'road': 'South Fraser Way', 'suburb': 'West Clearbrook', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 2Y7', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.050154799999994,-122.3379111,,{'operator': 'coastcapital savings'},2016-12-19T16:38:35.000-08:00
"{'shop': 'Clearbrook Plaza', 'road': 'South Fraser Way', 'suburb': 'West Clearbrook', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 2Y7', 'country': 'Canada', 'country_code': 'ca'}",atm,Abbotsford,49.0501375,-122.3379273,,{'operator': 'coastcapital savings'},2016-12-19T16:38:36.000-08:00
"{'amenity': 'Abbotsford Regional Hospital & Cancer Centre', 'house_number': '32900', 'road': 'Marshall Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 0C2', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Abbotsford,49.0364862,-122.3136344,,{'capacity': '4'},2016-07-02T19:29:52.000-07:00
"{'house_number': '32900', 'road': 'Marshall Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 1J6', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Abbotsford,49.0366844,-122.31334629999999,,{'capacity': '4'},2016-07-02T19:29:52.000-07:00
"{'amenity': 'GE', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4V1', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Abbotsford,49.0515295,-122.3148725,GE,"{'source': 'http://www.newswire.ca/news-releases/td-launches-courtesy-electric-vehicle-charging-initiative-in-bc-561820261.html', 'operator': 'TD Canada Trust', 'fee': 'no', 'capacity': '2'}",2016-07-02T14:30:46.000-07:00
"{'amenity': 'EcoDairy ABB Fast-Charge', 'road': 'Sumas Way', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 8M9', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Abbotsford,49.028199799999996,-122.26481319999999,EcoDairy ABB Fast-Charge,"{'website': 'https://greenlots.com/', 'phone': '+1-604-547-5481', 'car': 'yes', 'opening_hours': '24/7', 'socket:chademo': '1', 'description': 'Level 3', 'operator': 'Greenlots Canada'}",2019-02-18T15:18:04.000-08:00
"{'amenity': 'Tim Hortons', 'house_number': '1861', 'road': 'Sumas Way', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 4L5', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Abbotsford,49.0359657,-122.2683384,,{},2017-02-21T05:47:18.000-08:00
"{'amenity': 'Abby Laser Medical Centre', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.04390520000001,-122.29403390000002,Abby Laser Medical Centre,"{'healthcare:speciality': 'cosmetic', 'website': 'https://www.abbymedicallaser.com/', 'addr:street': 'McCallum Road', 'addr:unit': 'D', 'healthcare': 'clinic'}",2019-02-18T15:13:33.000-08:00
"{'shop': 'Real Canadian Superstore', 'house_number': '2855', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 6Y4', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.05441810000001,-122.3171254,Abbotsford Central Medical & Dental Clinic,"{'indoor': 'room', 'internet_access': 'wlan', 'level': '1', 'internet_access:fee': 'no', 'healthcare': 'clinic'}",2019-10-29T06:54:39.000-07:00
"{'house_number': '34194', 'road': 'Marshall Road', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5E4', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0379687,-122.27724409999999,Abbotsford Public Health Unit,"{'office': 'administrative', 'entrance': 'yes', 'addr:unit': '104'}",2015-12-14T04:20:38.000-08:00
"{'house_number': '2890', 'road': 'Garden Street', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4W7', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0544158,-122.3213143,LifeLink Counseling Group,"{'website': 'http://LifeLinkCounseling.com', 'office': 'therapist'}",2015-12-21T13:43:35.000-08:00
"{'house_number': '2890', 'road': 'Garden Street', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4W7', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0544545,-122.3213192,Abilities Neurological Rehabilitation,{'healthcare': 'clinic'},2015-12-21T13:43:36.000-08:00
"{'office': 'Behavioural Health Care', 'house_number': '2151', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.040960299999995,-122.29462749999999,Behavioural Health Care,"{'office': 'therapist', 'level': '1', 'addr:unit': '12', 'healthcare': 'psychotherapist'}",2018-04-04T18:01:17.000-07:00
"{'office': 'Cheam Centre Counselling', 'house_number': '2151', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0410047,-122.2946294,Cheam Centre Counselling,"{'speciality': 'psychology', 'alt_name': 'Dr. Lyne Piché;Dr. Rachel Mallory & Associates;Dr. Phyllis Ohm', 'level': '1', 'office': 'therapist', 'addr:unit': '12', 'healthcare': 'clinic'}",2018-04-05T00:55:57.000-07:00
"{'amenity': 'LifeLabs', 'house_number': '2151', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.040915500000004,-122.2946282,LifeLabs,"{'website': 'https://lifelabs.com', 'phone': '+1-604-507-5070', 'level': '1', 'opening_hours': 'Mo-Fr 06:30-17:30; Sa-Su 07:00-12:00', 'addr:unit': '103', 'healthcare': 'laboratory'}",2019-09-02T22:08:26.000-07:00
"{'amenity': 'Retina Surgical Associates', 'house_number': '2151', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0409111,-122.2947493,Retina Surgical Associates,"{'alt_name': 'Drs H. M. Parsons & S. R. Lam;Dr Leah Wittenberg;Dr. Dhar S. Dhanda;Dr. Steve D. Levasseur', 'website': 'http://www.retinabc.ca/phone/locations.html#abbotsford', 'level': '0', 'healthcare:speciality': 'ophthalmology', 'addr:unit': '3', 'healthcare': 'centre'}",2018-04-04T19:17:07.000-07:00
"{'amenity': 'Clearbrook Chiropractic Clinic', 'house_number': '32630', 'road': 'George Ferguson Way', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4C8', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.054742299999994,-122.32010109999999,Clearbrook Chiropractic Clinic,"{'website': 'http://clearbrookchiropractic.ca', 'shop': 'orthotics', 'phone': '+1-604-852-1820', 'healthcare:speciality': 'chiropractic', 'opening_hours': 'Mo,We 08:30-19:00; Tu,Th,Fr 08:30-17:00; Sa 08:30-14:00; Su off', 'addr:unit': '101', 'healthcare': 'alternative'}",2019-09-02T22:08:25.000-07:00
"{'amenity': 'Abbotsford Mental Health Office', 'house_number': '32700', 'road': 'George Ferguson Way', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 4C8', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0548699,-122.31870159999998,Abbotsford Mental Health Office,"{'speciality': 'psychiatry', 'phone': '+1-604-870-7800', 'entrance': 'yes', 'addr:unit': '11', 'operator': 'Fraser Health Authority', 'healthcare': 'clinic'}",2018-02-02T04:59:55.000-08:00
"{'house_number': '2151', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.041056899999994,-122.29475900000001,Cannon Clinic,"{'website': 'http://www.cannonclinic.ca', 'level': '0', 'healthcare:speciality': 'general', 'opening_hours': 'Mo-Fr 08:30-17:00; PH off', 'addr:unit': '4', 'healthcare': 'centre'}",2019-09-02T22:08:26.000-07:00
"{'house_number': '33655', 'road': 'Essendene Avenue', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2G5', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0495233,-122.2921331,Abbotsford Community Renal Services,"{'alt_name': 'Abbotsford Community Dialysis Unit', 'entrance': 'yes', 'addr:unit': '3', 'operator': 'Fraser Health Authority', 'healthcare': 'dialysis'}",2019-12-23T00:42:52.000-08:00
"{'building': 'Allwood Professional Centre', 'road': 'Allwood Street', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3S1', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0522928,-122.3193662,Ahn's Body-&-Mind Clinic,"{'healthcare:speciality': 'acupuncture', 'healthcare': 'alternative'}",2015-05-25T12:00:12.000-07:00
"{'amenity': 'Abbotsford Community Hub Centre', 'house_number': '32883', 'road': 'South Fraser Way', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2A6', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.05162470000001,-122.31317050000001,Abbotsford Community Hub Centre,"{'website': 'https://www.fraserhealth.ca/Service-Directory/Locations/Abbotsford/abbotsford-community-hub-centre', 'addr:unit': '108A', 'healthcare:counselling': 'sexual', 'healthcare': 'clinic'}",2019-03-31T01:22:46.000-07:00
"{'building': 'The Crossing', 'house_number': '1975', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3N3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0384782,-122.29352469999999,Red Cedar Health Naturopathic Clinic,"{'healthcare:speciality': 'naturopathy', 'website': 'http://redcedarhealth.com', 'phone': '+1-604-746-3140', 'addr:unit': '102', 'healthcare': 'alternative'}",2018-06-20T15:10:45.000-07:00
"{'amenity': 'new leaf massage & wellness', 'house_number': '2309', 'road': 'McCallum Road', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3P3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.04381160000001,-122.29397309999999,new leaf massage & wellness,"{'website': 'https://newleafwellnesscentre.com/', 'healthcare:speciality:acupuncture': 'yes', 'shop': 'massage', 'phone': '+1-604-850-2500', 'healthcare:speciality:naturopathy': 'yes', 'addr:unit': 'B', 'healthcare:speciality:chiropractic': 'yes', 'healthcare': 'alternative'}",2019-04-01T18:04:14.000-07:00
"{'amenity': 'Glenn Mountain Orthopaedic & Sports Physiotherapy Rehabilitation Centre', 'house_number': '2526', 'road': 'Yale Court', 'neighbourhood': 'Yale Court', 'suburb': 'McMillan', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 8G9', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0475253,-122.2680747,Glenn Mountain Orthopaedic & Sports Physiotherapy Rehabilitation Centre,"{'website': 'http://www.glennmountainphysiotherapy.com', 'phone': '+1-604-557-0198', 'level': '2', 'opening_hours': 'Mo-Fr 08:00-19:00', 'addr:unit': '105', 'healthcare': 'physiotherapist'}",2018-02-11T18:38:43.000-08:00
"{'shop': 'Ventura Station', 'house_number': '32904', 'road': 'Ventura Avenue', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 6J3', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0520383,-122.3120061,Abby Maternity Group,"{'website': 'https://www.abbotsfordmaternitygroup.com/', 'addr:unit': '2', 'healthcare': 'clinic'}",2019-02-19T17:01:46.000-08:00
"{'amenity': 'Simple Body Weight Management', 'house_number': '33233', 'road': 'Walsh Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3E6', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0496421,-122.303627,Simple Body Weight Management,"{'description': 'Weight loss clinic', 'website': 'https://simplebody.ca/', 'entrance': 'yes', 'level': '0', 'addr:unit': '1'}",2019-02-19T14:05:22.000-08:00
"{'shop': 'SPORTS & SPINE CENTRE Abbotsford Railway', 'house_number': '2393', 'road': 'West Railway Street', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2E4', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.044913799999996,-122.2846156,SPORTS & SPINE CENTRE Abbotsford Railway,"{'alt_name': 'Sport & Spine Health Centre', 'website': 'https://www.cbi.ca/web/physio-abbotsfordrailway', 'shop': 'massage', 'phone': '+1-604-854-3545', 'level': '0', 'opening_hours': 'Mo-Fr 07:00-19:00', 'description': 'Physiotherapy, Message Therapy', 'addr:unit': '1', 'operator': 'CBI HEALTH GROUP', 'url': 'http://www.cbi.ca/web/cbi-health-group', 'healthcare': 'physiotherapist'}",2019-02-19T07:42:20.000-08:00
"{'amenity': 'Pro Motion', 'house_number': '2955', 'road': 'Gladwin Road', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5T4', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.055550399999994,-122.3165003,Pro Motion,"{'alt_name': 'Pro Motion Physio', 'website': 'https://www.promotionphysio.com/', 'phone': '+1-604-852-3180', 'level': '0', 'opening_hours': 'Mo-Th 07:30-19:30; Fr 07:30-17:00', 'description': 'Physiotherapy & Sports Injury Clinic', 'entrance': 'yes', 'addr:unit': '100A'}",2019-09-02T22:08:25.000-07:00
"{'shop': 'Newgen Professional Centre', 'road': 'Holland Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5G0', 'country': 'Canada', 'country_code': 'ca'}",clinic,Abbotsford,49.0378039,-122.2935013,face beautiful cosmedic,"{'website': 'http://facebeautiful.ca', 'shop': 'beauty', 'phone': '+1-604-864-8038', 'level': '0', 'addr:unit': '105', 'healthcare': 'doctor'}",2018-02-09T04:59:54.000-08:00
"{'house_number': '3122', 'road': 'Mount Lehman Road', 'suburb': 'West Townline', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 1T3', 'country': 'Canada', 'country_code': 'ca'}",community_centre,Abbotsford,49.058318,-122.38012909999999,,"{'addr:unit': 'G135', 'layer': '2'}",2016-09-05T20:52:32.000-07:00
"{'house_number': '2760', 'road': 'Emerson Street', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 3J6', 'country': 'Canada', 'country_code': 'ca'}",community_centre,Abbotsford,49.052279799999994,-122.3177519,Youth for Christ,"{'website': 'https://www.youthunlimited.com/programs-and-locations/abbotsford', 'addr:unit': '2', 'operator': 'Youth Unlimited'}",2019-04-01T18:04:08.000-07:00
"{'building': 'Abbotsford Senior Secondary School', 'house_number': '33355', 'road': 'Bevan Avenue', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 0E7', 'country': 'Canada', 'country_code': 'ca'}",community_centre,Abbotsford,49.0434482,-122.30138079999999,Sweeney Neighbourhood Centre,"{'addr:housenumber': '33355', 'website': 'https://www.abbotsford.ca/parksrecreationandculture/recreation/facilities_schedules_and_admission.htm', 'phone': '+1-778-880-8501', 'addr:street': 'Bevan Avenue', 'addr:postcode': 'V2S 1W1', 'addr:city': 'Abbotsford'}",2019-02-18T15:15:22.000-08:00
"{'amenity': 'Edenvale Community Garden and Education Centre', 'house_number': '4460', 'road': 'Bradner Road', 'suburb': 'Bradner', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V4X 1S8', 'country': 'Canada', 'country_code': 'ca'}",community_centre,Abbotsford,49.083009999999994,-122.4251634,Edenvale Community Garden and Education Centre,"{'addr:housenumber': '4460', 'addr:street': 'Bradner Road', 'addr:city': 'Abbotsford'}",2019-09-13T13:56:59.000-07:00
"{'building': 'Cascade Community Church', 'house_number': '35190', 'road': 'DeLair Road', 'suburb': 'McMillan', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V3G 2E2', 'country': 'Canada', 'country_code': 'ca'}",community_centre,Abbotsford,49.03447070000001,-122.249969,,{},2016-05-30T04:30:51.000-07:00
"{'building': 'Cruikshank Professional Centre', 'house_number': '2828', 'road': 'Cruickshank Street', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 5M4', 'country': 'Canada', 'country_code': 'ca'}",doctors,Abbotsford,49.053877,-122.32372269999999,Clearbrook Family Practice,"{'healthcare:speciality': 'general', 'addr:unit': '101', 'healthcare': 'doctor'}",2015-12-21T13:43:31.000-08:00
