address,amenity,city,lat,lon,name,tags,timestamp
"{'amenity': 'West Vancouver Secondary School', 'house_number': '1750', 'road': 'Mathers Avenue', 'suburb': 'Hollyburn', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 4B9', 'country': 'Canada', 'country_code': 'ca'}",theatre,West Vancouver,49.3378962,-123.16005659999999,Kay Meek Centre for the Performing Arts,"{'wheelchair': 'yes', 'addr:housenumber': '1700', 'website': 'http://kaymeekcentre.com/', 'addr:street': 'Mathers Avenue', 'phone': '+1-604-981-6335'}",2016-12-01T07:55:32.000-08:00
"{'amenity': 'Amazon Locker', 'road': 'Main Street', 'retail': 'Park Royal The Village', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2Z3', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3260756,-123.1426756,Amazon Locker,"{'vending': 'parcel_pickup', 'operator': 'Amazon'}",2020-06-02T08:56:39.000-07:00
"{'building': 'Waiting Area A', 'road': '1', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3756086,-123.27182379999999,,{'vending': 'food'},2013-12-30T09:25:11.000-08:00
"{'amenity': 'Cypress Creek Lodge', 'road': 'Ski Out', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3960903,-123.2044709,,{'vending': 'drinks'},2017-06-25T04:13:19.000-07:00
"{'road': '7', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G5', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3705707,-123.2744003,,{},2015-10-24T19:42:51.000-07:00
"{'road': '7', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G5', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.37056370000001,-123.27437749999999,,{},2015-10-24T19:42:51.000-07:00
"{'road': '7', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G5', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3705742,-123.27436270000001,,{},2015-10-24T19:42:51.000-07:00
"{'road': '7', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G5', 'country': 'Canada', 'country_code': 'ca'}",vending_machine,West Vancouver,49.3705855,-123.2743869,,{},2015-10-24T19:42:51.000-07:00
"{'amenity': 'West Vancouver Veterinary Hospital', 'house_number': '100', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",veterinary,West Vancouver,49.32518510000001,-123.13423279999999,West Vancouver Veterinary Hospital,{'level': '0'},2020-06-21T02:52:38.000-07:00
"{'road': 'Argyle Avenue', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1H8', 'country': 'Canada', 'country_code': 'ca'}",bbq,West Vancouver,49.3270521,-123.1574646,,{},2011-08-26T22:34:13.000-07:00
"{'shop': 'Park Royal South', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",cinema,West Vancouver,49.3253576,-123.13819960000001,Cineplex Cinemas & VIP,"{'brand:wikidata': 'Q2972807', 'wheelchair': 'yes', 'alt_name': 'Cineplex VIP cinemas', 'website': 'https://www.cineplex.com', 'level': '2', 'brand:wikipedia': 'en:Cineplex Entertainment', 'indoor': 'yes', 'brand': 'Cineplex', 'layer': '2'}",2019-04-29T02:08:26.000-07:00
"{'amenity': 'Horseshoe Bay Berth 1', 'road': 'Berth 1', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",ferry_terminal,West Vancouver,49.37573620000001,-123.2721023,Horseshoe Bay Berth 1,"{'public_transport': 'stop_position', 'operator': 'BC Ferries', 'ferry': 'yes', 'network': 'BC Ferries'}",2019-05-13T00:46:30.000-07:00
"{'amenity': 'Horseshoe Bay', 'road': 'Berths 1 and 2 - Foot Access', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",ferry_terminal,West Vancouver,49.3756821,-123.2718149,Horseshoe Bay,"{'ferry': 'yes', 'public_transport': 'station'}",2018-01-30T04:20:41.000-08:00
"{'road': 'Berth 3', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",ferry_terminal,West Vancouver,49.3762688,-123.2710213,Horseshoe Bay Berth 3,"{'public_transport': 'stop_position', 'operator': 'BC Ferries', 'ferry': 'yes', 'network': 'BC Ferries'}",2019-05-13T00:46:30.000-07:00
"{'road': 'Berth 2', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",ferry_terminal,West Vancouver,49.3759414,-123.2716129,Horseshoe Bay Berth 2,"{'wheelchair': 'yes', 'addr:housenumber': '6750', 'website': 'http://www.bcferries.com', 'internet_access': 'wlan', 'phone': '+1-888-223-3779', 'ferry': 'yes', 'public_transport': 'stop_position', 'addr:street': 'Keith Road', 'source': 'PGS', 'operator': 'BC Ferries', 'network': 'BC Ferries'}",2020-03-27T17:01:50.000-07:00
"{'amenity': 'Gleneagles Fire Station', 'road': 'Seaview Walk/Trans Canada Trail', 'suburb': 'Gleneagles', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G6', 'country': 'Canada', 'country_code': 'ca'}",fire_station,West Vancouver,49.3659213,-123.27698659999999,Gleneagles Fire Station,{},2011-08-26T23:32:07.000-07:00
"{'shop': 'Park Royal South', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",food_court,West Vancouver,49.325053600000004,-123.136371,Food Court,"{'wheelchair': 'yes', 'indoor': 'yes', 'level': '1', 'layer': '1'}",2019-04-29T03:53:07.000-07:00
"{'building': 'Caulfield Village Shopping Center', 'road': 'Timberfeild Lane', 'suburb': 'Cypress Park', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3C0', 'country': 'Canada', 'country_code': 'ca'}",hospital,West Vancouver,49.3504188,-123.2544937,Caulfeild Village Medical Clinic,{},2018-03-20T23:37:10.000-07:00
"{'amenity': 'Orange Julius', 'house_number': '2002', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",juice_bar,West Vancouver,49.3249053,-123.13689450000001,Orange Julius,"{'wheelchair': 'yes', 'shop': 'beverages', 'level': '0', 'indoor': 'yes', 'layer': '0', 'drink': 'juice'}",2019-04-29T03:53:05.000-07:00
"{'shop': 'Park Royal South', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",prep_school,West Vancouver,49.326207000000004,-123.1352601,Scholars Canada,"{'wheelchair': 'yes', 'addr:housenumber': '704', 'website': 'https://scholarscanada.com', 'level': '0', 'addr:street': 'Main Street', 'office': 'tutoring', 'url': 'https://www.scholarsed.com/locations/tutoring-west-vancouver/'}",2020-05-27T09:37:03.000-07:00
"{'building': 'Simons', 'road': 'Main Street', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1A0', 'country': 'Canada', 'country_code': 'ca'}",shop_clothes,West Vancouver,49.3256691,-123.1398718,Simons,"{'contact:youtube': 'youtube.com/user/simons', 'contact:facebook': 'facebook.com/simons.ca/', 'contact:email': 'sac.web@simons.ca', 'addr:postcode': 'V7T 1A1', 'contact:linkedin': 'linkedin.com/company/la-maison-simons', 'addr:city': 'West Vancouver', 'addr:housenumber': '1060', 'alt_name': 'La Maison Simons', 'contact:phone': '+1-604-925-1840', 'contact:instagram': 'instagram.com/maisonsimons/', 'opening_hours': 'Mo-Tu:10:00-19:00; We-Fr:10:00-21:00; Sa:09:30-19:00; Su:11:00-18:00', 'addr:street': 'Park Royal  South ', 'contact:website': 'simons.ca/en/stores/british-columbia/park-royal-south--a21234?utm_source=Other&utm_medium=LPM&utm_campaign=LaMaisonSimons', 'contact:twitter': 'https://twitter.com/SIMONS_eng'}",2019-11-26T17:22:07.000-08:00
"{'road': 'Hollyburn Fire Access Road', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 2R2', 'country': 'Canada', 'country_code': 'ca'}",waste_disposal,West Vancouver,49.367338000000004,-123.1932885,,{'note': 'No Food/Bear attracting waste allowed!'},2010-08-25T22:35:34.000-07:00
"{'amenity': 'Olive & Anchor', 'road': 'Bay Street', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3748607,-123.27471010000001,,{},2018-07-20T02:42:08.000-07:00
"{'road': 'Chippendale Road', 'residential': 'Whitby Estates', 'suburb': 'Altamont', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 2R2', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3505752,-123.1843298,,{},2019-01-18T18:02:03.000-08:00
"{'road': 'Beacon Lane Trail', 'suburb': 'Caulfeild', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H2', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.335722600000004,-123.26324679999999,,{},2017-06-26T16:11:39.000-07:00
"{'tourism': 'Lighthouse Viewpoint', 'road': 'East Beach Trail', 'suburb': 'Caulfeild', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H2', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3319951,-123.2636997,,{},2017-06-26T16:11:39.000-07:00
"{'amenity': 'Lot 1', 'road': '3 Bears', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 3G9', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3945454,-123.2021615,,{'indoor': 'yes'},2017-06-25T04:13:19.000-07:00
"{'road': 'Argyle Avenue', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3252944,-123.15131770000002,,{},2015-10-18T00:07:18.000-07:00
"{'road': 'Spirit Trail', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1J4', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,West Vancouver,49.3272024,-123.1601861,,{},2015-09-23T21:49:31.000-07:00
"{'shop': 'Heritage Garage', 'house_number': '4370', 'road': 'Marine Drive', 'suburb': 'West Bay', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1P1', 'country': 'Canada', 'country_code': 'ca'}",fuel,West Vancouver,49.340499799999996,-123.2397683,Heritage Garage,"{'addr:housenumber': '4370', 'shop': 'car_repair', 'phone': '+1-604-926-8797', 'service': 'repair', 'addr:street': 'Marine Drive', 'addr:postcode': 'V7V 1P1', 'addr:city': 'West Vancouver'}",2018-02-05T04:27:43.000-08:00
"{'amenity': 'BC  Hydro', 'road': 'Royal Avenue', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2B0', 'country': 'Canada', 'country_code': 'ca'}",fuel,West Vancouver,49.3742263,-123.27471990000001,,"{'fuel:LH2': 'yes', 'operator': 'BC  Hydro'}",2018-07-20T02:42:08.000-07:00
"{'amenity': 'Esso', 'road': 'Marine Drive', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1H0', 'country': 'Canada', 'country_code': 'ca'}",fuel,West Vancouver,49.3285566,-123.15717120000001,Esso,"{'brand:wikidata': 'Q867662', 'brand': 'Esso', 'brand:wikipedia': 'en:Esso'}",2019-12-28T18:04:08.000-08:00
"{'amenity': 'Petro Canada', 'road': 'Ambleside Lane', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",fuel,West Vancouver,49.3279474,-123.15639469999999,Petro Canada,{'created_by': 'Potlatch 0.10f'},2008-11-10T05:46:54.000-08:00
"{'amenity': 'Shell', 'road': 'Marine Drive', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",fuel,West Vancouver,49.327883299999996,-123.15194509999999,Shell,{'created_by': 'Potlatch 0.10f'},2008-11-14T05:58:14.000-08:00
"{'road': 'Argyle Avenue', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1H8', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.3272562,-123.15763090000002,,{'fee': 'no'},2015-03-15T16:46:31.000-07:00
"{'road': 'Thompson Place', 'suburb': 'Altamont', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 3G9', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.3438344,-123.2035913,,{},2011-05-12T13:39:57.000-07:00
"{'amenity': 'Caulfeild Village', 'road': 'Headland Drive', 'suburb': 'Cypress Park', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3C0', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.3506677,-123.25363279999999,Caulfeild Village,{},2018-03-20T23:37:10.000-07:00
"{'amenity': 'Overnight Parking (Lot 3b)', 'road': 'Cypress Bowl Road', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 3G9', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.3935333,-123.19365259999998,Overnight Parking (Lot 3b),"{'parking': 'surface', 'access': 'yes', 'surface': 'paved', 'fee': 'no', 'description': 'During the peak winter months, parking capacity can be exceeded at the upper parking lots of Cypress Park. These parking lots service the customers of Cypress Mountain Resort who pay a fee to ski, snowboard, snowshoe and snowtube, as well as the general p', 'operator': 'Cypress Provincial Park'}",2018-12-23T04:34:59.000-08:00
"{'building': 'Ferry Building Gallery', 'road': 'Argyle Avenue', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 1C0', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.32719520000001,-123.15512209999999,,{'fee': 'no'},2015-03-15T16:46:31.000-07:00
"{'road': 'Beacon Lane', 'suburb': 'Caulfeild', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'country': 'Canada', 'country_code': 'ca'}",parking,West Vancouver,49.3377932,-123.2630981,,{'fee': 'no'},2016-03-27T17:17:29.000-07:00
"{'road': 'Parkade Entrance', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2G5', 'country': 'Canada', 'country_code': 'ca'}",parking_entrance,West Vancouver,49.3723763,-123.2731139,,{},2013-11-21T01:59:28.000-08:00
"{'shop': 'Park Royal South', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",parking_entrance,West Vancouver,49.3258426,-123.13649029999999,,"{'parking': 'multi-storey', 'maxheight': '2.74', 'maxstay': 'PT4H', 'access': 'customers', 'fee': 'no'}",2020-05-27T09:37:03.000-07:00
"{'house_number': '2002', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",parking_entrance,West Vancouver,49.3264873,-123.1364753,,{},2020-05-31T13:31:35.000-07:00
"{'office': 'Chapman Land Surveying', 'road': 'Bridge Street', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2Z4', 'country': 'Canada', 'country_code': 'ca'}",parking_entrance,West Vancouver,49.324848100000004,-123.13388119999999,,{},2015-12-30T01:19:28.000-08:00
"{'shop': 'Park Royal South', 'road': 'Park Royal South', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2W4', 'country': 'Canada', 'country_code': 'ca'}",parking_entrance,West Vancouver,49.32623870000001,-123.1364824,,"{'parking': 'multi-storey', 'maxheight': '2.74', 'maxstay': 'PT4H', 'access': 'customers', 'fee': 'no'}",2020-05-27T09:37:03.000-07:00
"{'amenity': 'The Village Taphouse', 'road': 'Main Street', 'retail': 'Park Royal The Village', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2Z3', 'country': 'Canada', 'country_code': 'ca'}",pub,West Vancouver,49.325262200000004,-123.1426122,The Village Taphouse,{},2020-05-29T04:38:32.000-07:00
"{'amenity': 'Troller Ale House', 'road': 'Bay Street', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3H5', 'country': 'Canada', 'country_code': 'ca'}",pub,West Vancouver,49.3742609,-123.2735244,Troller Ale House,{},2017-05-02T01:07:17.000-07:00
"{'amenity': 'CIBC Wood Gundy', 'road': 'Bridge Street', 'suburb': 'Park Royal', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7T 2Z4', 'country': 'Canada', 'country_code': 'ca'}",bank,West Vancouver,49.3252612,-123.1336699,CIBC Wood Gundy,"{'level': '1', 'brand': 'CIBC'}",2020-06-27T15:12:27.000-07:00
