address,amenity,city,lat,lon,name,tags,timestamp
"{'house_number': '6911', 'road': 'Southpoint Drive', 'neighbourhood': 'Stride Avenue', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3N 4X8', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.211023,-122.95731200000002,,{'operator': 'G&F Financial Group'},2010-11-27T22:36:19.000-08:00
"{'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 2C3', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.225570399999995,-122.99949440000002,,"{'description': 'Inside Shoppers Drug Mart', 'operator': 'PC Financial'}",2019-02-03T01:58:48.000-08:00
"{'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 2C3', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.2253282,-122.9992467,,{'operator': 'CIBC'},2019-02-03T01:58:47.000-08:00
"{'shop': 'Lougheed Town Centre', 'road': 'Truck Loading Zone', 'neighbourhood': 'Sullivan Heights', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 1N0', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.250189299999995,-122.8961068,,{},2017-03-13T04:15:47.000-07:00
"{'amenity': 'Cineplex Cinemas Metropolis', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4M1', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.227629,-123.0005748,,{'operator': 'cashNgo'},2018-04-21T18:56:29.000-07:00
"{'shop': 'Metropolis at Metrotown', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4T6', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.22598320000001,-122.9969817,,"{'wheelchair': 'yes', 'level': '0', 'operator': 'Coast Capital'}",2017-07-15T03:28:42.000-07:00
"{'amenity': 'Simon Fraser University', 'road': 'Tower Road', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5A 4Y0', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.2789791,-122.9190481,,{'operator': 'Scotiabank'},2014-01-23T15:24:10.000-08:00
"{'shop': 'Metropolis at Metrotown', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4T6', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.2263843,-122.99838899999999,,{'operator': 'scotia'},2019-02-03T01:58:51.000-08:00
"{'shop': 'Metropolis at Metrotown', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4T6', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.225698,-122.99819120000001,,"{'level': '0', 'operator': 'BMO'}",2017-09-03T06:59:10.000-07:00
"{'house_number': '4500', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 0E5', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.2296737,-123.00426110000001,,{},2018-04-21T18:32:27.000-07:00
"{'shop': 'Metropolis at Metrotown', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4T6', 'country': 'Canada', 'country_code': 'ca'}",atm,Burnaby,49.225953999999994,-122.9969118,,{'operator': 'Coast Capital'},2017-07-15T03:28:51.000-07:00
"{'house_number': '9855', 'road': 'Austin Avenue', 'neighbourhood': 'Sullivan Heights', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 1N7', 'country': 'Canada', 'country_code': 'ca'}",car_sharing,Burnaby,49.2497307,-122.896771,,"{'operator': 'Zipcars', 'capacity': '3'}",2017-08-28T03:52:48.000-07:00
"{'amenity': 'Electric Charging Station', 'house_number': '3700', 'road': 'Willingdon Avenue', 'neighbourhood': 'Discovery Park', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 3H4', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Burnaby,49.2537233,-123.0001406,Electric Charging Station,{},2017-08-15T19:32:17.000-07:00
"{'amenity': 'Electric Charging Station', 'road': 'Willingdon Avenue', 'neighbourhood': 'Garden Village', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 4J3', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Burnaby,49.246453499999994,-123.00411940000001,Electric Charging Station,{},2017-08-21T17:00:19.000-07:00
"{'amenity': 'Electric Charging Station', 'house_number': '3700', 'road': 'Willingdon Avenue', 'neighbourhood': 'Discovery Park', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 4J3', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Burnaby,49.2512216,-123.0039381,Electric Charging Station,{},2017-08-21T16:44:41.000-07:00
"{'amenity': 'P7 Employee', 'road': 'Wayburne Drive', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 4X7', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Burnaby,49.2497468,-122.9994277,Electric Charging Station,"{'opening_hours': '24/7', 'socket:chademo': '2', 'socket:type1': '6', 'fee': 'yes', 'capacity': '8'}",2016-12-02T19:08:47.000-08:00
