address,amenity,city,lat,lon,name,tags,timestamp
"{'house_number': '10777', 'road': 'University Drive', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 0G4', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.1986615,-122.8511222,,"{'payment:bitcoin': 'yes', 'currency:CAD': 'yes', 'drive_through': 'no', 'currency:XBT': 'yes'}",2019-01-04T14:33:33.000-08:00
"{'amenity': 'TD Green Machine', 'house_number': '15277', 'road': '100 Avenue', 'suburb': 'Johnson Heights', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3R 8X2', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.184744,-122.79893590000002,TD Green Machine,{'operator': 'TD Canada Trust'},2019-02-24T16:44:28.000-08:00
"{'shop': 'Guildford Town Centre', 'house_number': '10355', 'road': '152 Street', 'suburb': 'Johnson Heights', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3R 4G6', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.1894439,-122.8023862,,{},2017-03-21T05:01:30.000-07:00
"{'house_number': '10355', 'road': '152 Street', 'suburb': 'Guildford', 'city_district': 'Guildford', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3R 6Y8', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.189779200000004,-122.80210759999999,,{'operator': 'CIBC'},2020-02-22T04:37:58.000-08:00
"{'house_number': '10153', 'road': 'King George Boulevard', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 2W1', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.187250799999994,-122.848745,,{},2019-06-25T03:34:59.000-07:00
"{'shop': 'Central City Shopping Centre', 'house_number': '10153', 'road': 'King George Boulevard', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 0A8', 'country': 'Canada', 'country_code': 'ca'}",atm,Surrey,49.18612020000001,-122.84758889999999,,{'operator': 'CIBC'},2019-08-29T19:49:18.000-07:00
"{'amenity': 'ChargePoint', 'road': 'Langley Bypass', 'city_district': 'Cloverdale', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 7H1', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Surrey,49.105143700000006,-122.6904608,ChargePoint,"{'brand:wikidata': 'Q5176149', 'brand': 'ChargePoint', 'brand:wikipedia': 'en:ChargePoint', 'capacity': '2'}",2020-06-28T05:51:43.000-07:00
"{'amenity': 'Ocean Park Library', 'house_number': '12854', 'road': '17 Avenue', 'suburb': 'Ocean Park', 'city_district': 'South Surrey', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4A 1T5', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Surrey,49.0326289,-122.86639240000001,,{},2017-02-14T20:12:53.000-08:00
"{'house_number': '10153', 'road': 'King George Boulevard', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 0A8', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Surrey,49.1853184,-122.846724,,"{'operator': 'chargepoint', 'capacity': '2'}",2018-10-02T02:19:22.000-07:00
"{'house_number': '10153', 'road': 'King George Boulevard', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 2W1', 'country': 'Canada', 'country_code': 'ca'}",charging_station,Surrey,49.186389399999996,-122.8503973,,"{'operator': 'Chargepoint', 'capacity': '2'}",2018-10-02T02:18:49.000-07:00
