address,amenity,city,lat,lon,name,tags,timestamp
"{'amenity': 'Marble Slab Creamery', 'house_number': '#60-2991', 'road': 'Lougheed Highway', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 6J6', 'country': 'Canada', 'country_code': 'ca'}",ice_cream,Coquitlam,49.276624,-122.794802,Marble Slab Creamery,"{'brand:wikidata': 'Q17020087', 'addr:housenumber': '#60-2991', 'brand:wikipedia': 'en:Marble Slab Creamery', 'opening_hours': 'Mo-Su 11:00-21:00', 'cuisine': 'ice_cream', 'addr:street': 'Lougheed Highway', 'addr:postcode': 'V3B 6J6', 'brand': 'Marble Slab Creamery', 'addr:city': 'Coquitlam'}",2019-10-27T17:08:25.000-07:00
"{'house_number': '2813', 'road': 'Glen Drive', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 7Y8', 'country': 'Canada', 'country_code': 'ca'}",place_of_worship,Coquitlam,49.28300150000001,-122.8076695,Eagle Ridge United Church,"{'denomination': 'united', 'religion': 'christian'}",2014-03-20T21:04:13.000-07:00
"{'amenity': 'St Laurence', 'road': 'Bowman Avenue', 'suburb': 'Chineside', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3R0', 'country': 'Canada', 'country_code': 'ca'}",place_of_worship,Coquitlam,49.2647408,-122.8418615,St Laurence,"{'denomination': 'anglican', 'religion': 'christian'}",2011-12-11T09:30:42.000-08:00
"{'amenity': 'United Church', 'road': 'King Albert Avenue', 'suburb': 'Austin Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 0A0', 'country': 'Canada', 'country_code': 'ca'}",place_of_worship,Coquitlam,49.251177399999996,-122.86164850000002,United Church,"{'denomination': 'united', 'religion': 'christian'}",2013-09-12T23:45:18.000-07:00
"{'amenity': 'korean church', 'road': 'Sprice Avenue', 'suburb': 'Austin Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 6B1', 'country': 'Canada', 'country_code': 'ca'}",place_of_worship,Coquitlam,49.2569526,-122.85178959999999,korean church,{},2010-09-23T02:54:02.000-07:00
"{'amenity': 'Cornerstone Seventh Day Adventist Church', 'house_number': '1415', 'road': 'Noons Creek Drive', 'suburb': 'Eagle Ridge', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3H 3W9', 'country': 'Canada', 'country_code': 'ca'}",place_of_worship,Coquitlam,49.2960125,-122.81760200000001,Cornerstone Seventh Day Adventist Church,"{'url': 'http://www.cornerstonecommunity.ca', 'denomination': 'seventh_day_adventist', 'religion': 'christian'}",2010-06-04T06:08:51.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2795077,-122.79668170000001,,{'recycling_type': 'container'},2016-05-12T23:05:51.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2791696,-122.8006159,,{'recycling_type': 'container'},2016-05-12T23:05:50.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2796735,-122.7999212,,{'recycling_type': 'container'},2016-05-12T23:05:51.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2797868,-122.79721880000001,,{'recycling_type': 'container'},2016-05-12T23:05:51.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2801258,-122.79985009999999,,{'recycling_type': 'container'},2016-05-12T23:05:51.000-07:00
"{'amenity': 'Rooftop Parking', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.280702399999996,-122.79970390000001,,{'recycling_type': 'container'},2016-05-12T23:05:52.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.280877399999994,-122.79737240000001,,{'recycling_type': 'container'},2016-05-12T23:05:53.000-07:00
"{'amenity': 'Rooftop Parking', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2808476,-122.7996543,,{'recycling_type': 'container'},2016-05-12T23:05:53.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.281121899999995,-122.79768419999999,,{'recycling_type': 'container'},2016-05-12T23:05:54.000-07:00
"{'shop': 'Coquitlam Centre', 'road': 'ramp', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2P5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2808826,-122.7974703,,{'recycling_type': 'container'},2016-05-12T23:05:53.000-07:00
"{'man_made': 'Coquitlam Works Yard', 'road': 'Service Centre Driveway', 'suburb': 'River Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3R8', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.250811999999996,-122.81656329999998,,"{'recycling:paper': 'yes', 'recycling_type': 'container', 'recycling:glass': 'yes', 'recycling:cans': 'yes'}",2011-08-03T05:38:35.000-07:00
"{'amenity': 'Return-It', 'road': 'San Daniele Lane', 'suburb': 'Maillardville', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 3T5', 'country': 'Canada', 'country_code': 'ca'}",recycling,Coquitlam,49.2360674,-122.8669871,Return-It,{},2014-04-28T20:57:34.000-07:00
"{'amenity': 'Vancouver Career College-Coquitlam', 'road': 'Atlantic Avenue', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 0B7', 'country': 'Canada', 'country_code': 'ca'}",school,Coquitlam,49.2812916,-122.7941533,Vancouver Career College-Coquitlam,{'name:en': 'Vancouver Career College-Coquitlam'},2016-10-04T21:33:53.000-07:00
"{'amenity': 'Lakeshore Care Home', 'road': 'Gatensbury Street', 'suburb': 'Harbour Chines', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3B7', 'country': 'Canada', 'country_code': 'ca'}",social_facility,Coquitlam,49.256623499999996,-122.8564915,Lakeshore Care Home,{'social_facility': 'group_home'},2013-08-30T18:18:09.000-07:00
"{'amenity': 'Como Lake Veterinary Hospital', 'house_number': '1950', 'road': 'Como Lake Avenue', 'suburb': 'Chineside', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3R3', 'country': 'Canada', 'country_code': 'ca'}",veterinary,Coquitlam,49.2625266,-122.8380189,Como Lake Veterinary Hospital,"{'addr:housenumber': '1950', 'website': 'http://comolakevet.com/', 'phone': '+1-604-931-7760', 'opening_hours': 'Mo-Fr 08:00-18:00; We 08:00-20:00; Sa 09:00-16:00; Su off', 'addr:street': 'Como Lake Avenue', 'addr:postcode': 'V3J 3R3', 'addr:city': 'Coquitlam'}",2018-02-09T04:59:32.000-08:00
"{'amenity': 'Coquitlam Animal Hospital', 'house_number': '1001', 'road': 'Austin Avenue', 'suburb': 'Austin Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 3N9', 'country': 'Canada', 'country_code': 'ca'}",veterinary,Coquitlam,49.2493435,-122.8679916,Coquitlam Animal Hospital,"{'addr:province': 'B.C.', 'addr:housenumber': '1001', 'addr:street': 'Austin Avenue', 'addr:postcode': 'V3K 3N9', 'addr:unit': '105', 'addr:city': 'Coquitlam'}",2020-04-06T04:53:43.000-07:00
"{'amenity': 'Barn Door Veterinary Care', 'road': 'Parkway Boulevard', 'suburb': 'Westwood Plateau', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3E 3J3', 'country': 'Canada', 'country_code': 'ca'}",veterinary,Coquitlam,49.2963016,-122.8035442,Barn Door Veterinary Care,{},2019-08-15T00:25:19.000-07:00
"{'amenity': 'Westwood Pet Hospital', 'road': 'Guildford Way', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'Cassin', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3E 1J7', 'country': 'Canada', 'country_code': 'ca'}",veterinary,Coquitlam,49.2832184,-122.81027069999999,Westwood Pet Hospital,{'name:en': 'Westwood Pet Hospital'},2017-02-23T21:35:26.000-08:00
"{'amenity': 'City of Coquitlam Animal Shelter', 'house_number': '500', 'road': 'Mariner Way', 'suburb': 'River Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3R8', 'country': 'Canada', 'country_code': 'ca'}",animal_shelter,Coquitlam,49.2507386,-122.8171499,City of Coquitlam Animal Shelter,"{'opening_hours': 'Mo-Fr 09:00-20:00; Sa-Su 10:00-16:00', 'addr:housenumber': '500', 'website': 'https://www.coquitlam.ca/', 'addr:street': 'Mariner Way', 'phone': '+1-604-927-7386'}",2019-09-04T17:03:24.000-07:00
"{'amenity': 'Evergreen Cultural Centre', 'house_number': '1205', 'road': 'Pinetree Way', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 7Y3', 'country': 'Canada', 'country_code': 'ca'}",arts_centre,Coquitlam,49.2853872,-122.79095890000002,Evergreen Cultural Centre,"{'addr:housenumber': '1205', 'addr:street': 'Pinetree Way', 'addr:postcode': 'V3B 7Y3', 'addr:city': 'Coquitlam'}",2019-09-13T13:56:49.000-07:00
"{'amenity': 'Dero', 'road': 'Guildford Way', 'neighbourhood': 'Hoy Creek Housing Coop', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 7T8', 'country': 'Canada', 'country_code': 'ca'}",bicycle_repair_station,Coquitlam,49.2859027,-122.793594,,"{'service:bicycle:tools': 'yes', 'opening_hours': '24/7', 'note': 'City Centre Aquatic Complex', 'brand': 'Dero', 'service:bicycle:pump': 'yes'}",2019-07-22T16:13:30.000-07:00
"{'amenity': 'Westwood Self Serve Car Wash', 'road': 'Gordon Avenue', 'suburb': 'Ranch Park', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3G 3L5', 'country': 'Canada', 'country_code': 'ca'}",car_wash,Coquitlam,49.2699198,-122.79097079999998,Westwood Self Serve Car Wash,{},2016-05-12T23:35:35.000-07:00
"{'amenity': 'Coquitlam Fire Hall #2 (Mariner)', 'house_number': '775', 'road': 'Mariner Way', 'suburb': 'River Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3R8', 'country': 'Canada', 'country_code': 'ca'}",fire_station,Coquitlam,49.262211799999996,-122.81717079999999,Coquitlam Fire Hall #2 (Mariner),"{'addr:housenumber': '775', 'addr:street': 'Mariner Way'}",2018-08-12T19:10:14.000-07:00
"{'leisure': ""Finnie's Garden"", 'road': 'Kerria Drive', 'suburb': 'Dartmoor', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K6R2', 'country': 'Canada', 'country_code': 'ca'}",fountain,Coquitlam,49.246750899999995,-122.8094693,,{},2019-11-02T23:28:07.000-07:00
"{'building': 'Riverview Horticultural Centre Society', 'road': 'Kerria Drive', 'suburb': 'Dartmoor', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K6R2', 'country': 'Canada', 'country_code': 'ca'}",fountain,Coquitlam,49.2463732,-122.81085759999999,,{'disused': 'yes'},2019-11-09T23:46:09.000-08:00
"{'building': 'Charland by Ledingham McAllister', 'house_number': '963', 'road': 'Charland Avenue', 'suburb': 'Maillardville', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K0E2', 'country': 'Canada', 'country_code': 'ca'}",fountain,Coquitlam,49.248178700000004,-122.86844620000001,Waterfall at Charland,"{'drinking_water': 'no', 'fountain': 'Waterfall'}",2020-04-06T04:59:01.000-07:00
"{'amenity': 'Lafarge Lake Fountain', 'road': 'Trans Canada Trail', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 7W7', 'country': 'Canada', 'country_code': 'ca'}",fountain,Coquitlam,49.2865179,-122.78935600000001,Lafarge Lake Fountain,"{'drinking_water': 'no', 'fountain': 'jet_water', 'name:en': 'Lafarge Lake Fountain', 'lit': 'yes'}",2020-05-08T17:23:19.000-07:00
"{'leisure': 'Port Coquitlam & District Hunting & Fishing Club', 'road': 'Bullet Dodger', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3E 3H3', 'country': 'Canada', 'country_code': 'ca'}",hunting_stand,Coquitlam,49.315355600000004,-122.75158529999999,,{},2011-03-22T21:30:11.000-07:00
"{'amenity': 'Coquitlam Central', 'road': 'Bus Access', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 5R0', 'country': 'Canada', 'country_code': 'ca'}",bus_station,Coquitlam,49.275335,-122.79875030000001,Coquitlam Central,"{'bus': 'yes', 'public_transport': 'station', 'network': 'TransLink'}",2020-01-19T19:36:30.000-08:00
"{'building': 'Valleyview Auditorium', 'road': 'Orchid Drive', 'suburb': 'Ranch Park', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3C 2E3', 'country': 'Canada', 'country_code': 'ca'}",childcare,Coquitlam,49.256609999999995,-122.8011043,Kid's Cottage Daycare,"{'phone': '+1-604-521-8952', 'website': 'https://kidscottage.ca/'}",2019-11-10T20:20:09.000-08:00
"{'building': 'Roadside', 'road': 'Holly Drive', 'suburb': 'Ranch Park', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3C 2E3', 'country': 'Canada', 'country_code': 'ca'}",police,Coquitlam,49.25170870000001,-122.80245690000001,BC Sheriff Services,{},2019-11-17T08:48:32.000-08:00
"{'amenity': 'Coquitlam RCMP (Ridgeway CPO)', 'house_number': '1059', 'road': 'Ridgeway Avenue', 'suburb': 'Austin Heights', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 0A0', 'country': 'Canada', 'country_code': 'ca'}",police,Coquitlam,49.2498871,-122.8632,Coquitlam RCMP (Ridgeway CPO),"{'note': 'Service in English and French', 'addr:housenumber': '1059', 'phone': '+1-604-933-6888', 'name:fr': 'GRC Coquitlam (BPC Ridgeway)', 'addr:street': 'Ridgeway Avenue', 'note:fr': 'Service en Français et Anglais'}",2018-06-20T15:13:03.000-07:00
"{'amenity': 'Burquilam Community Police Station', 'road': 'Burquitam Bus Bays', 'commercial': 'Burquitlam Plaza', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3J 3X0', 'country': 'Canada', 'country_code': 'ca'}",police,Coquitlam,49.261507200000004,-122.88823970000001,Burquilam Community Police Station,{'name:en': 'Burquilam Community Police Station'},2017-02-22T03:07:49.000-08:00
"{'amenity': 'Town Centre Park Little Free Library - #34713', 'road': 'Trevor Wingrove Way', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 2T5', 'country': 'Canada', 'country_code': 'ca'}",public_bookcase,Coquitlam,49.28916629999999,-122.78635200000001,Town Centre Park Little Free Library - #34713,"{'operator': 'Rotary International Club', 'source': 'http://www.waymarking.com/waymarks/WMTKNX_Town_Centre_Park_Little_Free_Library_34713_Coquitlam_BC'}",2019-04-08T00:55:22.000-07:00
"{'tourism': 'Trans Canada Trail Pavillion', 'road': 'Trans Canada Trail', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 7W7', 'country': 'Canada', 'country_code': 'ca'}",shelter,Coquitlam,49.2863422,-122.7869976,Trans Canada Trail Pavillion,{'tourism': 'information'},2013-01-20T03:38:20.000-08:00
"{'road': 'Devonshire Avenue', 'neighbourhood': 'Burke Mountain', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3E 3H3', 'country': 'Canada', 'country_code': 'ca'}",shelter,Coquitlam,49.3015128,-122.75771770000001,,{'shelter_type': 'public_transport'},2020-04-03T13:09:34.000-07:00
"{'road': 'Marguerite Street', 'neighbourhood': 'Burke Mountain', 'suburb': 'River Springs', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3E 3H3', 'country': 'Canada', 'country_code': 'ca'}",shelter,Coquitlam,49.302010700000004,-122.7583936,,{'shelter_type': 'public_transport'},2020-04-03T13:09:34.000-07:00
"{'highway': 'Coquitlam Centre Station Bay 9', 'road': 'Bus Access', 'suburb': 'Harbour Village', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 5R0', 'country': 'Canada', 'country_code': 'ca'}",telephone,Coquitlam,49.2753143,-122.79879040000002,,{},2016-10-11T04:06:59.000-07:00
"{'road': 'Colony Farm Road Trail', 'suburb': 'Mayfair', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 7B2', 'country': 'Canada', 'country_code': 'ca'}",drinking_water,Coquitlam,49.2309854,-122.8078172,,{},2019-07-06T00:37:12.000-07:00
"{'amenity': 'Chevron', 'house_number': '945', 'road': 'Brunette Avenue', 'suburb': 'Maillardville', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 1C8', 'country': 'Canada', 'country_code': 'ca'}",fuel,Coquitlam,49.2374864,-122.86976259999999,Chevron,"{'addr:housenumber': '945', 'addr:street': 'Brunette Avenue', 'operator': 'Chevron', 'addr:city': 'Coquitlam'}",2019-09-13T13:57:03.000-07:00
"{'amenity': 'Chevron', 'house_number': '2595', 'road': 'Shuswap Avenue', 'suburb': 'Mayfair', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K6R2', 'country': 'Canada', 'country_code': 'ca'}",fuel,Coquitlam,49.2308545,-122.8200848,,"{'addr:housenumber': '2595', 'addr:street': 'Shuswap Avenue', 'operator': 'Chevron'}",2017-02-13T21:35:45.000-08:00
