amenity,lat,lon,name,tags,timestamp,address,city
fast_food,49.2779076,-123.1277317,Subway,"{'brand:wikidata': 'Q244457', 'addr:housenumber': '838', 'brand:wikipedia': 'en:Subway (restaurant)', 'opening_hours': '24/7', 'cuisine': 'sandwich', 'addr:street': 'Davie Street', 'takeaway': 'yes', 'brand': 'Subway'}",2019-08-29T17:59:17.000-07:00,"{'building': 'Alto', 'house_number': '1205', 'road': 'Howe Street', 'neighbourhood': 'Downtown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fast_food,49.2229088,-122.6709902,Opa! Souvlaki,{'cuisine': 'greek'},2014-01-26T08:56:14.000-08:00,"{'amenity': 'Opa! Souvlaki', 'road': 'Meadowtown Center Way', 'retail': 'Meadowtown Centre', 'town': 'Pitt Meadows', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Y 2W1', 'country': 'Canada', 'country_code': 'ca'}",Null
fast_food,49.2233012,-122.671355,Tim Hortons,{},2014-01-26T08:56:13.000-08:00,"{'amenity': 'Tim Hortons', 'road': 'Lougheed Highway', 'town': 'Pitt Meadows', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Y 2W1', 'country': 'Canada', 'country_code': 'ca'}",Null
fast_food,49.04258220000001,-122.77953329999998,Five Guys,"{'brand:wikidata': 'Q1131810', 'official_name': 'Five Guys Burgers and Fries', 'brand:wikipedia': 'en:Five Guys', 'drive_through': 'no', 'cuisine': 'burger', 'takeaway': 'yes', 'brand': 'Five Guys'}",2019-07-25T19:09:35.000-07:00,"{'shop': 'Smartcentres South Surrey', 'road': 'Suffolk Road', 'residential': 'Cranley Place', 'suburb': 'Sunnyside', 'city_district': 'South Surrey', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3Z 9N6', 'country': 'Canada', 'country_code': 'ca'}",Surrey
fast_food,49.19670120000001,-123.1398557,Chachi's,"{'cuisine': 'sandwich', 'website': 'https://www.chachis.ca'}",2020-01-13T05:09:43.000-08:00,"{'shop': 'McArthurGlen Designer Outlet Vancouver Airport', 'house_number': '1000-7899', 'road': 'Templeton Station Road', 'city_district': 'Sea Island', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7B 0B7', 'country': 'Canada', 'country_code': 'ca'}",Richmond
fast_food,49.2555159,-123.1153245,Flying Wedge Pizza,"{'addr:housenumber': '3357', 'website': 'http://www.flyingwedge.com', 'phone': '+1-604-874-8284', 'opening_hours': 'Su-We 11:00-21:00; Th 11:00-21:30; Fr,Sa 11:00-22:00', 'cuisine': 'pizza', 'addr:street': 'Cambie Street'}",2019-06-30T03:20:02.000-07:00,"{'amenity': 'Flying Wedge Pizza', 'house_number': '3357', 'road': 'Cambie Street', 'neighbourhood': 'South Cambie', 'city_district': 'South Cambie', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5Z 2W8', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fast_food,49.274141,-123.1200688,Fresh Bowl,"{'delivery': 'yes', 'addr:housenumber': '1128', 'website': 'http://www.freshbowl.ca', 'phone': '+1-604-688-8565', 'drive_through': 'no', 'opening_hours': 'Mo-Fr 11:00-21:00; Sa-Su 12:00-21:00', 'cuisine': 'South-East Asian', 'addr:street': 'Pacific Boulevard', 'addr:city': 'Vancouver'}",2019-09-19T21:55:29.000-07:00,"{'building': 'Aquarius', 'road': 'Marinaside Crescent', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fast_food,49.0759261,-122.6701537,Domino's,"{'brand:wikidata': 'Q839466', 'addr:province': 'BC', 'addr:housenumber': '4061', 'brand:wikipedia': ""en:Domino's Pizza"", 'cuisine': 'pizza', 'addr:street': '200 Street', 'takeaway': 'yes', 'brand': ""Domino's"", 'addr:unit': '115', 'addr:city': 'Langley'}",2020-03-23T04:38:24.000-07:00,"{'amenity': ""Domino's"", 'house_number': '4061', 'road': '200 Street', 'city_district': 'Brookswood-Fernridge', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 1K8', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
fast_food,49.284215,-123.112463,Pholicious,{'addr:street': 'West Hastings Street'},2016-01-14T08:02:09.000-08:00,"{'amenity': 'Pholicious', 'road': 'West Hastings Street', 'neighbourhood': 'Downtown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6B 2Z4', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
fast_food,49.2655577,-123.1199868,Subway,"{'brand:wikidata': 'Q244457', 'website': 'http://www.subway.com/', 'brand:wikipedia': 'en:Subway (restaurant)', 'cuisine': 'sandwich', 'takeaway': 'yes', 'brand': 'Subway'}",2019-08-29T18:18:41.000-07:00,"{'amenity': 'Subway', 'house_number': '700', 'road': 'West 6th Avenue', 'neighbourhood': 'Fairview', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5Z 3Z3', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
