amenity,lat,lon,name,tags,timestamp,address,city
cafe,49.211253,-123.1401676,Jenjudan,"{'addr:province': 'BC', 'addr:housenumber': '8278', 'addr:street': 'Granville Street', 'addr:city': 'Vancouver'}",2020-02-19T07:50:38.000-08:00,"{'amenity': 'Jenjudan', 'house_number': '8278', 'road': 'Granville Street', 'neighbourhood': 'Marpole', 'city_district': 'Marpole', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6P 4Z7', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.3219602,-123.0725372,Blenz,{},2012-12-31T00:37:35.000-08:00,"{'amenity': 'Blenz', 'house_number': '1453', 'road': 'Larson Road', 'neighbourhood': 'Mahon', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
cafe,49.3242961,-123.0725862,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",2019-07-07T22:34:44.000-07:00,"{'house_number': '1701', 'road': 'Lonsdale Avenue', 'neighbourhood': 'Central Lonsdale', 'suburb': 'Keith-Lynn', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
cafe,49.2609647,-123.0699741,Kyle's Cafe,"{'opening_hours': 'Mo-Sa 08:00-21:00; Su 08:00-20:00', 'addr:housenumber': '2627', 'addr:street': 'Commercial Drive'}",2018-06-08T03:55:55.000-07:00,"{'house_number': '2621', 'road': 'Commercial Drive', 'city_district': 'Kensington-Cedar Cottage', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5N 5R4', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.2545199,-123.1149885,Xing Fu Tang,{'cuisine': 'tea;coffee_shop'},2019-08-30T05:50:53.000-07:00,"{'amenity': 'Xing Fu Tang', 'road': 'Cambie Street', 'neighbourhood': 'South Cambie', 'city_district': 'Riley Park', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5Z 2W8', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.2743949,-123.1262124,Matchstick,"{'addr:housenumber': '1328', 'website': 'https://matchstickyvr.com/', 'internet_access': 'wlan', 'opening_hours': 'Mo-Su 07:00-21:00', 'cuisine': 'coffee_shop', 'addr:street': 'Richards Street'}",2019-09-07T00:21:55.000-07:00,"{'amenity': 'Matchstick', 'house_number': '1328', 'road': 'Richards Street', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.2740045,-123.1223976,Cha Yuan,"{'addr:province': 'BC', 'addr:housenumber': '1223', 'addr:street': 'Pacific Boulevard', 'addr:city': 'Vancouver'}",2020-02-19T07:58:37.000-08:00,"{'amenity': 'Cha Yuan', 'house_number': '1223', 'road': 'Pacific Boulevard', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.1185376,-122.801286,Java Hut Cafe,{},2012-08-20T06:49:51.000-07:00,"{'amenity': 'Java Hut Cafe', 'road': 'Hyland Road', 'suburb': 'Sullivan', 'city_district': 'Newton', 'city': 'Surrey', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3S 3C3', 'country': 'Canada', 'country_code': 'ca'}",Surrey
cafe,49.2250154,-122.9994084,Dessert Dynasty,"{'level': '-1', 'description': 'A place for slush, milk teas and bubble waffles.'}",2019-02-02T23:36:35.000-08:00,"{'shop': 'Metropolis at Metrotown', 'house_number': '4700', 'road': 'Kingsway', 'neighbourhood': 'Metrotown', 'city': 'Burnaby', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5H 4T6', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
cafe,49.27987879999999,-123.1236378,Pallet Coffee Roasters,"{'opening_hours': 'Mo-Fr 07:00-18:00; Sa,Su 09:00-16:00', 'cuisine': 'coffee_shop', 'website': 'https://www.palletcoffeeroasters.com', 'addr:city': 'Vancouver'}",2019-09-18T23:00:49.000-07:00,"{'amenity': 'Pallet Coffee Roasters', 'house_number': '980', 'road': 'Howe Street', 'neighbourhood': 'Downtown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.2509036,-123.00327040000002,Gateway Deli,{'opening_hours': 'Mo-Th 07:30-19:00'},2019-09-02T22:08:25.000-07:00,"{'amenity': 'Gateway Deli', 'house_number': '3700', 'road': 'Willingdon Avenue', 'neighbourhood': 'Discovery Park', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5G 4J3', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
cafe,49.2668069,-123.0044268,Coco,"{'brand:wikidata': 'Q64827025', 'internet_access': 'yes', 'internet_access:fee': 'no', 'cuisine': 'bubble_tea', 'outdoor_seating': 'no', 'addr:street': 'Lougheed Highway', 'takeaway': 'yes', 'brand': 'CoCo', 'addr:city': 'Burnaby'}",2020-03-03T02:18:15.000-08:00,"{'amenity': 'Coco', 'road': 'Lougheed Highway', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5C 3Z2', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
cafe,49.2306265,-123.0908896,Off the Grid Waffle Cafe,"{'addr:housenumber': '5943', 'phone': '+1-604-326-0708', 'cuisine': 'dessert;brunch;waffle;fried_chicken', 'outdoor_seating': 'no', 'addr:street': 'Fraser Street', 'addr:postcode': 'V5W 2Z6', 'addr:city': 'Vancouver'}",2019-09-02T17:50:59.000-07:00,"{'amenity': 'Off the Grid Waffle Cafe', 'house_number': '5943', 'road': 'Fraser Street', 'neighbourhood': 'South Hill', 'city_district': 'Sunset', 'city': 'Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5W 2Z6', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.325842,-123.071965,Brazza Gelato & Coffee,{'cuisine': 'coffee_shop'},2012-12-31T00:50:39.000-08:00,"{'amenity': 'Brazza Gelato & Coffee', 'house_number': '1844', 'road': 'Lonsdale Avenue', 'neighbourhood': 'Central Lonsdale', 'suburb': 'Keith-Lynn', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
cafe,49.1145963,-122.6673314,Starbucks,"{'brand:wikidata': 'Q37158', 'official_name': 'Starbucks Coffee', 'website': 'https://www.starbucks.ca/', 'internet_access': 'wlan', 'brand:wikipedia': 'en:Starbucks', 'internet_access:fee': 'no', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'addr:city': 'Langley', 'phone': '+1-604-514-2315', 'opening_hours': 'Mo-Fr 06:00-22:00; Sa 07:00-22:00; Su 07:00-21:00', 'outdoor_seating': 'yes', 'brand': 'Starbucks'}",2019-09-13T13:56:49.000-07:00,"{'amenity': 'Starbucks', 'road': '62 Avenue', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2Y 2T4', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
cafe,49.1743008,-123.1462035,Big Rock Café,"{'opening_hours': 'Mo-Fr 10:00-21:15; Sa 10:00-15:00; Su 10:00-16:00', 'name:en': 'Big Rock Café', 'phone': '+1-604-278-1722'}",2018-02-09T05:00:19.000-08:00,"{'amenity': 'Big Rock Café', 'house_number': '5540', 'road': 'Hollybridge Way', 'suburb': 'Brighouse', 'city_district': 'City Centre', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7C 4N3', 'country': 'Canada', 'country_code': 'ca'}",Richmond
cafe,49.3225344,-123.0726516,Tim Hortons,"{'brand:wikidata': 'Q175106', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Tim Hortons', 'brand:wikipedia': 'en:Tim Hortons'}",2019-07-07T22:34:44.000-07:00,"{'amenity': 'Tim Hortons', 'house_number': '1501', 'road': 'Lonsdale Avenue', 'neighbourhood': 'Central Lonsdale', 'suburb': 'Keith-Lynn', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
cafe,49.2809219,-123.0144956,Oui Coffee House,"{'addr:housenumber': '4092', 'addr:street': 'Hastings Street'}",2018-12-14T07:05:48.000-08:00,"{'amenity': 'Cafeoca Brazilian Bistro', 'house_number': '4092', 'road': 'Hastings Street', 'neighbourhood': 'Burnaby Heights', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5C 2J3', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
cafe,49.281261,-123.0254265,In the Moment Coffee,"{'opening_hours': 'Mo-Fr 07:00-17:00; Sa-Su 09:00-16:00', 'addr:housenumber': '3601', 'addr:street': 'East Hastings Street'}",2018-04-08T03:14:53.000-07:00,"{'amenity': 'In the Moment Coffee', 'house_number': '3601', 'road': 'East Hastings Street', 'city_district': 'Hastings-Sunrise', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5K', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
cafe,49.1876471,-122.5522712,Kanaka Creek Coffee,{},2016-01-26T23:05:26.000-08:00,"{'amenity': 'Kanaka Creek Coffee', 'road': '102 Avenue', 'suburb': 'Albion', 'city': 'Maple Ridge', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2W 0E7', 'country': 'Canada', 'country_code': 'ca'}",Maple Ridge
cafe,49.2812597,-123.0536749,Starbucks,"{'brand:wikidata': 'Q37158', 'toilets:wheelchair': 'yes', 'official_name': 'Starbucks Coffee', 'wheelchair': 'yes', 'brand:wikipedia': 'en:Starbucks', 'cuisine': 'coffee_shop', 'takeaway': 'yes', 'brand': 'Starbucks'}",2019-10-30T17:52:36.000-07:00,"{'amenity': 'Starbucks', 'road': 'East Hastings Street', 'neighbourhood': 'Hastings-Sunrise', 'city_district': 'Hastings-Sunrise', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5K', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
