amenity,lat,lon,name,tags,timestamp,address,city
atm,49.2801415,-123.1174782,,"{'description': 'This ATM is placed inside the IGA shop.', 'operator': 'RBC'}",2019-01-01T23:45:06.000-08:00,"{'shop': 'HomeSense', 'house_number': '493', 'road': 'Robson Street', 'neighbourhood': 'Downtown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6B 0H3', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.197176,-123.1399541,,{},2017-04-27T06:50:33.000-07:00,"{'shop': 'McArthurGlen Designer Outlet Vancouver Airport', 'house_number': '1000-7899', 'road': 'Templeton Station Road', 'city_district': 'Sea Island', 'city': 'Richmond', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7B 0B7', 'country': 'Canada', 'country_code': 'ca'}",Richmond
atm,49.280759,-123.1224298,Bitcoin ATM - Waves Coffee,"{'website': 'http://bitcoiniacs.com/', 'payment:bitcoin': 'yes', 'currency:CAD': 'yes', 'currency:others': 'no', 'currency:XBT': 'yes', 'operator': 'Bitcoiniacs', 'payment:coinkite': 'yes'}",2014-04-01T23:59:23.000-07:00,"{'amenity': 'Bitcoin ATM - Waves Coffee', 'road': 'Smithe Street', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.28516870000001,-123.13890990000002,,{'operator': 'TD Canada Trust'},2015-10-03T04:19:05.000-07:00,"{'building': 'Regency Park', 'house_number': '1225', 'road': 'Cardero Street', 'neighbourhood': 'West End', 'city_district': 'West End', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6G', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.0503825,-122.3106005,,"{'drive_through': 'yes', 'operator': 'CIBC'}",2018-07-25T21:02:46.000-07:00,"{'amenity': 'CIBC Sevenoaks Banking Centre', 'house_number': '32950', 'road': 'South Fraser Way', 'suburb': 'Mill Lake', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 5A1', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
atm,49.0082934,-123.1300094,,"{'indoor': 'yes', 'brand': 'DC Bank'}",2019-02-04T00:35:48.000-08:00,"{'shop': 'Tsawwassen Quay Market', 'road': 'Ferry Causeway', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4M 2P3', 'country': 'Canada', 'country_code': 'ca'}",Delta
atm,49.02336210000001,-122.8128989,,{},2020-01-02T18:36:24.000-08:00,"{'man_made': 'White Rock Pump Station', 'road': 'The Promenade', 'neighbourhood': 'Five Corners', 'suburb': 'West Beach', 'town': 'White Rock', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4B 1C2', 'country': 'Canada', 'country_code': 'ca'}",Null
atm,49.0214269,-122.8057356,,{},2020-01-03T05:20:18.000-08:00,"{'amenity': 'Dolce Gelato', 'house_number': '15045', 'road': 'Marine Drive', 'neighbourhood': 'Five Corners', 'suburb': 'West Beach', 'town': 'White Rock', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4B 1C2', 'country': 'Canada', 'country_code': 'ca'}",Null
atm,49.2640112,-123.17949070000002,,{'source': 'survey'},2013-06-05T21:04:30.000-07:00,"{'house_number': '3396', 'road': 'West Broadway', 'city_district': 'Kitsilano', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.2636121,-123.12886509999998,,{'operator': 'Bitcoin BitNational'},2017-12-11T03:58:44.000-08:00,"{'house_number': '1093', 'road': 'West Broadway', 'neighbourhood': 'Fairview', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6H', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.37389570000001,-123.274529,,{'operator': 'CIBC'},2018-07-20T02:42:09.000-07:00,"{'amenity': ""Pudgie's Pizza & Pasta"", 'road': 'Royal Avenue', 'suburb': 'Horseshoe Bay', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 2B0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
atm,49.2550011,-123.2359418,,"{'entrance': 'yes', 'operator': 'RBC Royal Bank'}",2015-10-17T16:28:18.000-07:00,"{'house_number': '5910', 'road': 'Berton Avenue', 'neighbourhood': 'Wesbrook Village', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6S 0B3', 'country': 'Canada', 'country_code': 'ca'}",Electoral Area A
atm,49.334376,-123.17946940000002,,{'operator': 'Royal Bank ATM'},2011-08-27T03:51:52.000-07:00,"{'amenity': 'RBC', 'road': 'Marine Drive', 'suburb': 'Dundarave', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1L3', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
atm,49.3502843,-123.2540592,,{'fee': 'BMO ATM'},2011-08-26T22:02:03.000-07:00,"{'building': 'Caulfield Village Shopping Center', 'road': 'Timberfeild Lane', 'suburb': 'Cypress Park', 'city': 'West Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7W 3C0', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
atm,49.0748799,-122.6679644,,{},2013-02-03T23:55:06.000-08:00,"{'building': 'Brookswood Mall', 'road': '200B Street', 'city_district': 'Brookswood-Fernridge', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 2Y5', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
atm,49.1986615,-122.8511222,,"{'payment:bitcoin': 'yes', 'currency:CAD': 'yes', 'drive_through': 'no', 'currency:XBT': 'yes'}",2019-01-04T14:33:33.000-08:00,"{'house_number': '10777', 'road': 'University Drive', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 0G4', 'country': 'Canada', 'country_code': 'ca'}",Surrey
atm,49.2659234,-123.2539455,,{'operator': 'TD Canada Trust'},2011-04-06T23:58:43.000-07:00,"{'emergency': 'Main Mall & Agricultural Road', 'road': 'Main Mall', 'suburb': 'University of British Columbia', 'city': 'Electoral Area A', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6T 1Z1', 'country': 'Canada', 'country_code': 'ca'}",Electoral Area A
atm,49.2731669,-123.10141509999998,,"{'opening_hours': '24/7', 'operator': 'VanCity'}",2016-08-07T03:48:45.000-07:00,"{'amenity': 'Vancity Centre', 'house_number': '183', 'road': 'Terminal Avenue', 'city_district': 'Strathcona', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6A', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.2686089,-123.1584322,,"{'brand:wikidata': 'Q806693', 'official_name': 'Bank of Montreal', 'brand:wikipedia': 'en:Bank of Montreal', 'drive_through': 'no', 'indoor': 'yes', 'brand': 'BMO', 'operator': 'BMO'}",2019-10-14T07:53:51.000-07:00,"{'shop': 'Safeway', 'road': 'West 3rd Avenue', 'neighbourhood': 'Kitsilano', 'city_district': 'Kitsilano', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6K', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.2778061,-122.8456404,,{'operator': 'DC Bank'},2017-08-28T01:16:02.000-07:00,"{'amenity': 'Moody Centre Station', 'road': 'Hugh Street', 'city': 'Port Moody', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3H 2C1', 'country': 'Canada', 'country_code': 'ca'}",Port Moody
atm,49.2686943,-123.1186393,,{'drive_through': 'no'},2017-07-05T03:11:31.000-07:00,"{'house_number': '609', 'road': 'Stamps Landing', 'neighbourhood': 'Fairview', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5Z 3Z3', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
atm,49.0397023,-122.2704203,,{'operator': 'Envision Financial'},2015-07-05T20:01:23.000-07:00,"{'amenity': 'Envision Financial', 'house_number': '2090', 'road': 'Sumas Way', 'suburb': 'McMillan', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2C7', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
atm,49.3118574,-123.0790333,,{'operator': 'bitNational'},2017-12-02T23:45:00.000-08:00,"{'amenity': 'Metal Chair', 'road': 'West 1st Street', 'neighbourhood': 'Lower Lonsdale', 'suburb': 'Keith-Lynn', 'city': 'North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7M', 'country': 'Canada', 'country_code': 'ca'}",North Vancouver
atm,49.0385456,-122.2712014,CIBC drive-thru ATM,"{'drive_through': 'yes', 'operator': 'CIBC'}",2016-07-08T11:15:22.000-07:00,"{'shop': 'Huntingdon Station', 'road': 'Sumas Way', 'suburb': 'McMillan', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 8H6', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
atm,49.0492963,-122.287219,,{'operator': 'Aldergrove Credit Union'},2015-10-04T22:44:23.000-07:00,"{'house_number': '2600', 'road': 'Gladys Avenue', 'suburb': 'Abbotsford Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 3X7', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
atm,49.0506925,-122.3361729,,"{'drive_through': 'yes', 'operator': 'Prospera Credit Union'}",2016-02-21T04:29:38.000-08:00,"{'amenity': 'Prospera Credit Union', 'house_number': '32071', 'road': 'South Fraser Way', 'neighbourhood': 'Clearbrook', 'suburb': 'Clearbrook Centre', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2T 1W3', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
atm,49.0404521,-122.2706336,,{'operator': 'TD Canada Trust'},2015-07-05T20:04:19.000-07:00,"{'amenity': 'TD Canada Trust', 'house_number': '2130', 'road': 'Sumas Way', 'suburb': 'McMillan', 'city': 'Abbotsford', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2S 2C7', 'country': 'Canada', 'country_code': 'ca'}",Abbotsford
