amenity,lat,lon,name,tags,timestamp,address,city
restaurant,49.283799,-123.1209105,Notch8,{'addr:city': 'Vancouver'},2019-10-02T20:57:25.000-07:00,"{'amenity': 'Notch8', 'house_number': '900', 'road': 'West Georgia Street', 'neighbourhood': 'Downtown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
restaurant,49.28394220000001,-123.0998366,Deacon's Corner,"{'addr:housenumber': '101', 'website': 'http://www.deaconscorner.ca/', 'opening_hours': 'Mo-Fr 08:00-21:00; Sa 09:00-21:00; Su 09:00-17:00', 'cuisine': 'sandwich;burger;breakfast', 'outdoor_seating': 'no', 'addr:street': 'Main Street', 'addr:postcode': 'V6A 2S5'}",2018-07-12T18:51:10.000-07:00,"{'amenity': ""Deacon's Corner"", 'house_number': '101', 'road': 'Main Street', 'neighbourhood': 'Downtown Eastside', 'city_district': 'Strathcona', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6A 2S5', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
restaurant,49.189941,-122.8471754,Phở Hòa,"{'brand:wikidata': 'Q55629932', 'name:vi': 'Phở Hòa', 'alt_name': 'Phở Hoà', 'alt_name:en': 'Pho Hoa', 'brand:wikipedia': 'en:Phở Hòa', 'cuisine': 'vietnamese;noodle', 'alt_name:vi': 'Phở Hoà', 'brand': 'Phở Hòa'}",2019-10-21T00:40:15.000-07:00,"{'amenity': 'Phở Hòa', 'road': 'Central Avenue', 'city_district': 'City Centre', 'city': 'Surrey', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3T 4C2', 'country': 'Canada', 'country_code': 'ca'}",Surrey
restaurant,49.279737,-123.126662,Tokyo Joe's,"{'opening_hours': 'Mo-Fr 10:00-20:30; Sa 11:30-19:00', 'cuisine': 'sushi', 'outdoor_seating': 'yes', 'takeaway': 'yes', 'smoking': 'no'}",2017-08-18T00:41:37.000-07:00,"{'building': 'Wall Centre', 'house_number': '955', 'road': 'Helmcken Street', 'neighbourhood': 'Yaletown', 'city_district': 'Downtown', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V6Z', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
restaurant,49.2630984,-123.1176938,Rogue Kitchen & Wetbar,"{'addr:housenumber': '602', 'website': 'https://roguewetbar.com/', 'phone': '+1-604-568-9400', 'addr:street': 'West Broadway', 'source': 'Personal observation', 'addr:postcode': 'V5Z 1G1', 'addr:city': 'Vancouver'}",2019-03-22T02:49:57.000-07:00,"{'amenity': 'Rogue Kitchen & Wetbar', 'house_number': '602', 'road': 'West Broadway', 'neighbourhood': 'Fairview', 'city_district': 'Fairview', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5Z 1G1', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
restaurant,49.3365515,-123.0395176,Yama Sushi,{'cuisine': 'japanese'},2014-01-09T23:08:35.000-08:00,"{'amenity': 'Yama Sushi', 'road': 'Lynn Valley Road', 'suburb': 'Lynn Valley', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7K 1C2', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
restaurant,49.1194981,-122.6647319,Fat Burger,"{'website': 'https://fatburger.com/', 'phone': '+1-604-514-1070', 'opening_hours': 'Su-Th 10:30-21:00; Fr-Sa 10:30-22:00', 'cuisine': 'burger', 'name:en': 'Fatburger', 'addr:unit': '101'}",2019-09-02T22:08:25.000-07:00,"{'house_number': '20125', 'road': '64 Avenue', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2Y 1M9', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
restaurant,49.1194928,-122.6654561,Ricky's All Day Grill,{'cuisine': 'american'},2014-01-12T13:27:31.000-08:00,"{'house_number': '20125', 'road': '64 Avenue', 'city': 'Township of Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V2Y 1M9', 'country': 'Canada', 'country_code': 'ca'}",Township of Langley
restaurant,49.0806091,-123.0090664,Skyhawk Restaurant,"{'addr:housenumber': '7800', 'website': 'http://skyhawkrestaurant.ca/index.html', 'phone': '+1-778-434-1238', 'opening_hours': 'Mo 07:30-17:00; Tu-Th 07:30-20:00; Fr-Sa 07:30-21:00; Su 07:30-20:00', 'cuisine': 'western;asian', 'addr:street': 'Alpha Way', 'addr:postcode': 'V4K 0A7', 'takeaway': 'yes', 'addr:unit': '102', 'addr:city': 'Delta'}",2019-09-13T13:56:49.000-07:00,"{'amenity': 'Skyhawk Restaurant', 'house_number': '7800', 'road': 'Alpha Way', 'city': 'Delta', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V4K 0A7', 'country': 'Canada', 'country_code': 'ca'}",Delta
restaurant,49.1308844,-122.3180976,Little Saigon,"{'website': 'https://www.littlesaigon.ca/', 'phone': '+1-604-820-8746', 'opening_hours': '11:00-21:00', 'description': 'Vietnamese Noodle House', 'cuisine': 'vietnamese', 'addr:unit': '322'}",2019-02-18T01:31:05.000-08:00,"{'amenity': 'Little Saigon', 'road': 'Mission Way', 'town': 'Mission', 'county': 'Fraser Valley Regional District', 'state': 'British Columbia', 'postcode': 'V2V 6M7', 'country': 'Canada', 'country_code': 'ca'}",Null
