amenity,lat,lon,name,tags,timestamp,address,city
parking,49.28927879999999,-123.0561298,,"{'parking': 'underground', 'layer': '-1'}",2019-10-30T18:44:06.000-07:00,"{'road': 'North Nanaimo Street', 'city_district': 'Grandview-Woodland', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5L', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
parking,49.2153544,-122.73206,,{},2011-04-13T00:13:28.000-07:00,"{'road': 'Fraser Dyke Road', 'town': 'Pitt Meadows', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V1M 2R6', 'country': 'Canada', 'country_code': 'ca'}",Null
parking,49.2909231,-123.04357720000002,,"{'parking': 'underground', 'access': 'private', 'layer': '-1'}",2019-12-19T17:53:31.000-08:00,"{'house_number': '2927', 'road': 'Wall Street', 'city_district': 'Hastings-Sunrise', 'city': 'Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5K', 'country': 'Canada', 'country_code': 'ca'}",Vancouver
parking,49.2356229,-122.853328,,{'parking': 'underground'},2012-09-12T04:29:17.000-07:00,"{'road': 'Lucille Starr Drive', 'suburb': 'Fraser Mills', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3K 0W8', 'country': 'Canada', 'country_code': 'ca'}",Coquitlam
parking,49.2465675,-122.9349509,,{},2010-09-02T05:59:13.000-07:00,"{'road': 'Piper Avenue', 'city': 'Burnaby', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V5A 4Y2', 'country': 'Canada', 'country_code': 'ca'}",Burnaby
parking,49.3297001,-123.0441963,,{},2014-01-01T23:34:27.000-08:00,"{'amenity': 'Kirkstone Park Washrooms', 'road': 'Kirkstone Road', 'suburb': 'West Lynn', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7J', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
parking,49.3382337,-122.9412663,,{},2015-03-18T00:41:12.000-07:00,"{'road': 'Indian River Drive', 'suburb': 'Deep Cove', 'city': 'District of North Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7G 2L8', 'country': 'Canada', 'country_code': 'ca'}",District of North Vancouver
parking,49.3272562,-123.15763090000002,,{'fee': 'no'},2015-03-15T16:46:31.000-07:00,"{'road': 'Argyle Avenue', 'suburb': 'Ambleside', 'city': 'West Vancouver', 'municipality': 'District of North Vancouver', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V7V 1H8', 'country': 'Canada', 'country_code': 'ca'}",West Vancouver
parking,49.2764426,-122.7901384,,{},2013-03-26T23:45:50.000-07:00,"{'shop': 'Trek', 'house_number': '3590', 'road': 'Westwood Street', 'suburb': 'Ranch Park', 'city': 'Coquitlam', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3B 1B7', 'country': 'Canada', 'country_code': 'ca'}",Coquitlam
parking,49.1006425,-122.6656464,,"{'parking': 'underground', 'supervised': 'no', 'park_ride': 'no', 'access': 'private', 'fee': 'no', 'layer': '-1'}",2020-03-23T04:55:01.000-07:00,"{'road': 'Michaud Crescent', 'city': 'Langley', 'municipality': 'Langley Township', 'county': 'Metro Vancouver Regional District', 'state': 'British Columbia', 'postcode': 'V3A 0C7', 'country': 'Canada', 'country_code': 'ca'}",Langley
