amenity,lat,lon,name,tags,timestamp
community_centre,49.2763126,-122.85725359999998,Port Moody Arts Centre (Old City Hall),"{'addr:housenumber': '2425', 'name:en': 'Port Moody Arts Centre (Old City Hall)', 'addr:street': 'Saint Johns Street'}",2017-12-12T13:23:11.000-08:00
community_centre,49.1051647,-122.80680159999999,Tong Louie Family YMCA,"{'wheelchair': 'yes', 'addr:housenumber': '14988', 'website': 'https://gv.ymca.ca/Locations/Surrey/Newton/Tong-Louie-Family-YMCA', 'phone': '+1-604-575-9622', 'opening_hours': 'Mo-Fr 05:00-23:00; Sa-Su,PH 07:00-21:00; Dec 25 off', 'addr:street': '57 Avenue'}",2016-11-29T07:27:51.000-08:00
community_centre,49.2301506,-122.98618229999998,,"{'website': 'http://bcbasque.com', 'addr:postcode': 'V5H 2X5', 'name:eu': 'Zazpiak Bat Basque Society', 'email': 'bcbasque@bcbasque.com'}",2019-07-18T02:26:34.000-07:00
community_centre,49.143074799999994,-123.16503600000001,West Richmond Community Centre,{},2019-06-13T19:19:08.000-07:00
community_centre,49.31243370000001,-123.08064669999999,John Braithwaite Community Centre,{},2015-10-04T19:34:42.000-07:00
community_centre,49.1681125,-122.89065740000001,Deltassist,{'operator': 'Municipality of Delta'},2018-09-07T10:15:19.000-07:00
community_centre,49.28257979999999,-123.13432420000001,West End - Coal Harbour Community Policing,"{'addr:housenumber': '1267', 'addr:street': 'Davie Street'}",2017-03-27T01:06:57.000-07:00
community_centre,49.3251479,-123.134022,ACCESS,"{'alt_name': 'Aboriginal Community Centre Employment Services Society', 'office': 'employment_agency', 'level': '1'}",2020-06-27T15:12:27.000-07:00
community_centre,49.231306599999996,-123.090415,South Hill Neighbourhood Centre,"{'addr:housenumber': '5888', 'addr:street': 'Fraser Street', 'addr:city': 'Vancouver'}",2019-09-13T13:57:02.000-07:00
community_centre,49.2813486,-123.0917551,Downtown Eastside Neighbourhood House,"{'addr:housenumber': '573', 'addr:street': 'East Hastings Street', 'addr:city': 'Vancouver'}",2019-09-13T13:57:02.000-07:00
community_centre,49.243391700000004,-123.0608254,Billiards,{'name:en': 'Billiards'},2017-03-23T04:34:34.000-07:00
